Complexity,Loss,Equation
1,0.00066348934,"0.03703841"
3,0.00046199348,"x0 * 2.3843431e-6"
4,0.00043076888,"sqrt(x0) * 0.00033382606"
6,0.00042631378,"(sqrt(x0) * 0.00038333237) + -0.0063044084"
8,0.0004262014,"(sqrt(x0 + 233.19128) * 0.0003914001) + -0.007729914"
10,0.000425915,"(((x0 * 1.1065884e-9) + 0.00034521898) * sqrt(x0)) - 0.004117259"
12,0.00042577606,"((((x0 * 1.9962043e-8) * x0) + sqrt(x0)) * 0.00034500856) - 0.003886065"
