Batch	mads_t017.rre						
Evolution 600	161008						
Sample	Sample001	Sample	Sample002	Sample	sample003	Sample	Sample004
Data Mode	A	Data Mode	A	Data Mode	A	Data Mode	A
Smoothing	None	Smoothing	None	Smoothing	None	Smoothing	None
Date Collected	4/19/2010	Date Collected	4/19/2010	Date Collected	4/19/2010	Date Collected	4/19/2010
Time Collected	2:27:36PM	Time Collected	2:27:42PM	Time Collected	2:27:49PM	Time Collected	3:53:14PM
							
Substrate Conc.	1.8498 mmol/l	Substrate Conc.	3.6966 mmol/l	Substrate Conc.	5.5493 mmol/l	Substrate Conc.	7.3990 mmol/l
ss.sss	Value	ss.sss	Value	ss.sss	Value	ss.sss	Value
0.000	0.000	0.000	0.009	0.000	-0.004	0.000	-0.006
49.000	0.000	49.000	0.010	49.000	-0.002	49.000	-0.006
98.000	0.001	98.000	0.011	98.000	-0.003	98.000	-0.005
147.000	0.001	147.000	0.012	147.000	-0.002	147.000	-0.005
196.000	0.001	196.000	0.011	196.000	-0.002	196.000	-0.004
245.000	0.001	245.000	0.012	245.000	-0.001	245.000	-0.003
294.000	0.003	294.000	0.012	294.000	0.000	294.000	-0.002
343.000	0.003	343.000	0.012	343.000	0.000	343.000	-0.001
392.000	0.004	392.000	0.013	392.000	0.000	392.000	-0.002
441.000	0.004	441.000	0.014	441.000	0.001	441.000	-0.001
490.000	0.004	490.000	0.014	490.000	0.002	490.000	0.000
539.000	0.005	539.000	0.014	539.000	0.003	539.000	0.001
588.000	0.004	588.000	0.015	588.000	0.003	588.000	0.001
637.000	0.005	637.000	0.016	637.000	0.004	637.000	0.002
686.000	0.006	686.000	0.016	686.000	0.004	686.000	0.003
735.000	0.005	735.000	0.017	735.000	0.005	735.000	0.003
784.000	0.007	784.000	0.017	784.000	0.005	784.000	0.004
833.000	0.007	833.000	0.018	833.000	0.005	833.000	0.005
882.000	0.007	882.000	0.018	882.000	0.006	882.000	0.005
931.000	0.008	931.000	0.018	931.000	0.007	931.000	0.006
980.000	0.008	980.000	0.020	980.000	0.008	980.000	0.007
1029.000	0.009	1029.000	0.020	1029.000	0.009	1029.000	0.008
1078.000	0.009	1078.000	0.021	1078.000	0.009	1078.000	0.009
1127.000	0.009	1127.000	0.022	1127.000	0.011	1127.000	0.010
1176.000	0.010	1176.000	0.022	1176.000	0.011	1176.000	0.010
1225.000	0.010	1225.000	0.023	1225.000	0.011	1225.000	0.011
1274.000	0.011	1274.000	0.023	1274.000	0.012	1274.000	0.011
1323.000	0.011	1323.000	0.023	1323.000	0.013	1323.000	0.013
1372.000	0.012	1372.000	0.025	1372.000	0.013	1372.000	0.013
1421.000	0.012	1421.000	0.025	1421.000	0.014	1421.000	0.014
1470.000	0.011	1470.000	0.025	1470.000	0.015	1470.000	0.015
1519.000	0.013	1519.000	0.026	1519.000	0.015	1519.000	0.015
1568.000	0.014	1568.000	0.027	1568.000	0.017	1568.000	0.017
1617.000	0.014	1617.000	0.028	1617.000	0.018	1617.000	0.017
1666.000	0.015	1666.000	0.028	1666.000	0.018	1666.000	0.018
1715.000	0.015	1715.000	0.029	1715.000	0.019	1715.000	0.019
1764.000	0.016	1764.000	0.030	1764.000	0.019	1764.000	0.020
1813.000	0.016	1813.000	0.031	1813.000	0.020	1813.000	0.022
1862.000	0.016	1862.000	0.031	1862.000	0.021	1862.000	0.022
1911.000	0.017	1911.000	0.032	1911.000	0.022	1911.000	0.023
1960.000	0.018	1960.000	0.032	1960.000	0.023	1960.000	0.023
2009.000	0.018	2009.000	0.033	2009.000	0.023	2009.000	0.025
2058.000	0.018	2058.000	0.034	2058.000	0.024	2058.000	0.024
2107.000	0.019	2107.000	0.034	2107.000	0.025	2107.000	0.026
2156.000	0.020	2156.000	0.035	2156.000	0.026	2156.000	0.027
2205.000	0.021	2205.000	0.035	2205.000	0.027	2205.000	0.027
2254.000	0.021	2254.000	0.036	2254.000	0.027	2254.000	0.029
2303.000	0.022	2303.000	0.037	2303.000	0.029	2303.000	0.029
2352.000	0.022	2352.000	0.038	2352.000	0.029	2352.000	0.031
2401.000	0.023	2401.000	0.038	2401.000	0.030	2401.000	0.031
2450.000	0.024	2450.000	0.039	2450.000	0.030	2450.000	0.031
2499.000	0.024	2499.000	0.039	2499.000	0.031	2499.000	0.033
2548.000	0.025	2548.000	0.040	2548.000	0.032	2548.000	0.034
2597.000	0.026	2597.000	0.041	2597.000	0.033	2597.000	0.035
2646.000	0.026	2646.000	0.041	2646.000	0.033	2646.000	0.035
