Batch	mads_t006.rre						
Evolution 600	161008						
Sample	Sample001	Sample	Sample002	Sample	sample003	Sample	Sample004
Data Mode	A	Data Mode	A	Data Mode	A	Data Mode	A
Smoothing	None	Smoothing	None	Smoothing	None	Smoothing	None
Date Collected	4/12/2010	Date Collected	4/12/2010	Date Collected	4/12/2010	Date Collected	4/12/2010
Time Collected	3:28:57PM	Time Collected	3:29:01PM	Time Collected	3:29:08PM	Time Collected	3:29:14PM
							
Substrate Conc.	1.6140 	Substrate Conc.	3.2279 	Substrate Conc.	4.8419 	Substrate Conc.	6.4558 
ss.sss	Value	ss.sss	Value	ss.sss	Value	ss.sss	Value
0.000	0.000	0.000	0.046	0.000	0.064	0.000	0.087
49.000	0.000	49.000	0.046	49.000	0.064	49.000	0.086
98.000	0.000	98.000	0.046	98.000	0.064	98.000	0.088
147.000	0.001	147.000	0.045	147.000	0.065	147.000	0.087
196.000	0.001	196.000	0.045	196.000	0.064	196.000	0.087
245.000	0.001	245.000	0.046	245.000	0.065	245.000	0.088
294.000	0.002	294.000	0.046	294.000	0.065	294.000	0.088
343.000	0.002	343.000	0.046	343.000	0.065	343.000	0.088
392.000	0.001	392.000	0.047	392.000	0.065	392.000	0.088
441.000	0.002	441.000	0.046	441.000	0.065	441.000	0.089
490.000	0.002	490.000	0.047	490.000	0.066	490.000	0.089
539.000	0.002	539.000	0.047	539.000	0.066	539.000	0.089
588.000	0.002	588.000	0.047	588.000	0.066	588.000	0.089
637.000	0.002	637.000	0.047	637.000	0.066	637.000	0.090
686.000	0.003	686.000	0.047	686.000	0.067	686.000	0.090
735.000	0.003	735.000	0.048	735.000	0.067	735.000	0.090
784.000	0.003	784.000	0.048	784.000	0.067	784.000	0.090
833.000	0.003	833.000	0.047	833.000	0.068	833.000	0.090
882.000	0.004	882.000	0.048	882.000	0.068	882.000	0.090
931.000	0.004	931.000	0.048	931.000	0.068	931.000	0.091
980.000	0.004	980.000	0.049	980.000	0.068	980.000	0.091
1029.000	0.004	1029.000	0.048	1029.000	0.068	1029.000	0.091
1078.000	0.004	1078.000	0.049	1078.000	0.068	1078.000	0.092
1127.000	0.005	1127.000	0.049	1127.000	0.069	1127.000	0.092
1176.000	0.004	1176.000	0.049	1176.000	0.068	1176.000	0.092
1225.000	0.005	1225.000	0.050	1225.000	0.069	1225.000	0.092
1274.000	0.005	1274.000	0.050	1274.000	0.070	1274.000	0.093
1323.000	0.006	1323.000	0.050	1323.000	0.070	1323.000	0.094
1372.000	0.006	1372.000	0.050	1372.000	0.069	1372.000	0.094
1421.000	0.006	1421.000	0.050	1421.000	0.069	1421.000	0.093
1470.000	0.006	1470.000	0.050	1470.000	0.071	1470.000	0.094
1519.000	0.006	1519.000	0.051	1519.000	0.070	1519.000	0.094
1568.000	0.006	1568.000	0.051	1568.000	0.071	1568.000	0.095
1617.000	0.007	1617.000	0.051	1617.000	0.071	1617.000	0.094
1666.000	0.007	1666.000	0.052	1666.000	0.072	1666.000	0.095
1715.000	0.007	1715.000	0.052	1715.000	0.071	1715.000	0.095
1764.000	0.007	1764.000	0.052	1764.000	0.072	1764.000	0.095
1813.000	0.008	1813.000	0.052	1813.000	0.072	1813.000	0.095
1862.000	0.008	1862.000	0.053	1862.000	0.072	1862.000	0.096
1911.000	0.007	1911.000	0.053	1911.000	0.072	1911.000	0.096
1960.000	0.008	1960.000	0.053	1960.000	0.073	1960.000	0.096
2009.000	0.008	2009.000	0.053	2009.000	0.073	2009.000	0.096
2058.000	0.009	2058.000	0.054	2058.000	0.073	2058.000	0.096
2107.000	0.008	2107.000	0.054	2107.000	0.073	2107.000	0.097
2156.000	0.009	2156.000	0.054	2156.000	0.074	2156.000	0.096
2205.000	0.008	2205.000	0.054	2205.000	0.073	2205.000	0.097
2254.000	0.009	2254.000	0.055	2254.000	0.074	2254.000	0.097
2303.000	0.009	2303.000	0.055	2303.000	0.074	2303.000	0.097
2352.000	0.010	2352.000	0.055	2352.000	0.075	2352.000	0.098
2401.000	0.011	2401.000	0.056	2401.000	0.075	2401.000	0.097
2450.000	0.010	2450.000	0.055	2450.000	0.075	2450.000	0.098
2499.000	0.011	2499.000	0.056	2499.000	0.075	2499.000	0.098
2548.000	0.011	2548.000	0.056	2548.000	0.076	2548.000	0.098
2597.000	0.011	2597.000	0.056	2597.000	0.076	2597.000	0.099
2646.000	0.011	2646.000	0.056	2646.000	0.075	2646.000	0.098
2695.000	0.012	2695.000	0.056	2695.000	0.076	2695.000	0.099
