Batch	mads_t007.rre						
Evolution 600	161008						
Sample	Sample001	Sample	Sample002	Sample	sample003	Sample	Sample004
Data Mode	A	Data Mode	A	Data Mode	A	Data Mode	A
Smoothing	None	Smoothing	None	Smoothing	None	Smoothing	None
Date Collected	4/13/2010	Date Collected	4/13/2010	Date Collected	4/13/2010	Date Collected	4/13/2010
Time Collected	1:08:49PM	Time Collected	1:08:56PM	Time Collected	1:09:02PM	Time Collected	1:09:10PM
							
Substrate Conc.	1.5054 mmol/l	Substrate Conc.	3.0108 mmol/l	Substrate Conc.	4.5162 mmol/l	Substrate Conc.	6.0216 mmol/l
ss.sss	Value	ss.sss	Value	ss.sss	Value	ss.sss	Value
0.000	0.000	0.000	-0.006	0.000	-0.003	0.000	-0.003
49.000	0.000	49.000	-0.007	49.000	-0.004	49.000	-0.003
98.000	0.000	98.000	-0.006	98.000	-0.004	98.000	-0.003
147.000	0.000	147.000	-0.006	147.000	-0.004	147.000	-0.003
196.000	0.000	196.000	-0.006	196.000	-0.004	196.000	-0.003
245.000	0.000	245.000	-0.007	245.000	-0.004	245.000	-0.003
294.000	0.000	294.000	-0.007	294.000	-0.004	294.000	-0.003
343.000	-0.001	343.000	-0.007	343.000	-0.004	343.000	-0.003
392.000	0.000	392.000	-0.007	392.000	-0.004	392.000	-0.003
441.000	-0.001	441.000	-0.007	441.000	-0.004	441.000	-0.003
490.000	0.000	490.000	-0.007	490.000	-0.003	490.000	-0.003
539.000	0.000	539.000	-0.007	539.000	-0.003	539.000	-0.003
588.000	0.000	588.000	-0.007	588.000	-0.004	588.000	-0.003
637.000	-0.001	637.000	-0.007	637.000	-0.003	637.000	-0.003
686.000	-0.001	686.000	-0.007	686.000	-0.004	686.000	-0.003
735.000	0.000	735.000	-0.008	735.000	-0.003	735.000	-0.003
784.000	0.000	784.000	-0.007	784.000	-0.003	784.000	-0.003
833.000	0.000	833.000	-0.007	833.000	-0.003	833.000	-0.002
882.000	0.000	882.000	-0.008	882.000	-0.003	882.000	-0.002
931.000	0.000	931.000	-0.008	931.000	-0.004	931.000	-0.003
980.000	0.000	980.000	-0.008	980.000	-0.002	980.000	-0.003
1029.000	0.000	1029.000	-0.007	1029.000	-0.003	1029.000	-0.003
1078.000	0.000	1078.000	-0.007	1078.000	-0.003	1078.000	-0.002
1127.000	0.000	1127.000	-0.007	1127.000	-0.003	1127.000	-0.003
1176.000	0.000	1176.000	-0.007	1176.000	-0.002	1176.000	-0.002
1225.000	0.000	1225.000	-0.008	1225.000	-0.003	1225.000	-0.003
1274.000	0.001	1274.000	-0.008	1274.000	-0.003	1274.000	-0.002
1323.000	0.000	1323.000	-0.008	1323.000	-0.003	1323.000	-0.002
1372.000	0.000	1372.000	-0.007	1372.000	-0.003	1372.000	-0.003
1421.000	0.000	1421.000	-0.008	1421.000	-0.003	1421.000	-0.003
1470.000	0.000	1470.000	-0.009	1470.000	-0.002	1470.000	-0.001
1519.000	0.000	1519.000	-0.008	1519.000	-0.002	1519.000	-0.003
1568.000	0.000	1568.000	-0.008	1568.000	-0.002	1568.000	-0.002
1617.000	0.001	1617.000	-0.008	1617.000	-0.003	1617.000	-0.002
1666.000	0.000	1666.000	-0.008	1666.000	-0.003	1666.000	-0.002
1715.000	0.000	1715.000	-0.008	1715.000	-0.003	1715.000	-0.002
1764.000	0.000	1764.000	-0.008	1764.000	-0.003	1764.000	-0.002
1813.000	0.001	1813.000	-0.007	1813.000	-0.002	1813.000	-0.002
1862.000	0.000	1862.000	-0.008	1862.000	-0.002	1862.000	-0.001
1911.000	0.000	1911.000	-0.007	1911.000	-0.002	1911.000	-0.002
1960.000	0.000	1960.000	-0.008	1960.000	-0.002	1960.000	-0.001
2009.000	0.001	2009.000	-0.008	2009.000	-0.001	2009.000	-0.002
2058.000	0.001	2058.000	-0.008	2058.000	-0.001	2058.000	-0.001
2107.000	0.000	2107.000	-0.008	2107.000	-0.002	2107.000	-0.001
2156.000	0.000	2156.000	-0.007	2156.000	-0.002	2156.000	-0.001
2205.000	0.001	2205.000	-0.008	2205.000	-0.001	2205.000	0.000
2254.000	0.001	2254.000	-0.007	2254.000	-0.001	2254.000	0.000
2303.000	0.001	2303.000	-0.008	2303.000	-0.002	2303.000	0.000
2352.000	0.000	2352.000	-0.008	2352.000	-0.002	2352.000	-0.001
2401.000	0.000	2401.000	-0.008	2401.000	-0.002	2401.000	0.000
2450.000	0.001	2450.000	-0.007	2450.000	-0.001	2450.000	0.000
2499.000	0.001	2499.000	-0.008	2499.000	-0.001	2499.000	0.000
