Batch	mads_t019.rre						
Evolution 600	161008						
Sample	Sample001	Sample	Sample002	Sample	sample003	Sample	Sample004
Data Mode	A	Data Mode	A	Data Mode	A	Data Mode	A
Smoothing	None	Smoothing	None	Smoothing	None	Smoothing	None
Date Collected	4/19/2010	Date Collected	4/19/2010	Date Collected	4/19/2010	Date Collected	4/19/2010
Time Collected	8:59:13PM	Time Collected	8:59:19PM	Time Collected	8:59:26PM	Time Collected	8:59:34PM
							
Substrate Conc.	1.8498 mmol/l	Substrate Conc.	3.6966 mmol/l	Substrate Conc.	5.5493 mmol/l	Substrate Conc.	7.3990 mmol/l
ss.sss	Value	ss.sss	Value	ss.sss	Value	ss.sss	Value
0.000	0.000	0.000	0.011	0.000	-0.003	0.000	0.005
49.000	0.001	49.000	0.011	49.000	-0.003	49.000	0.006
98.000	0.001	98.000	0.011	98.000	-0.002	98.000	0.006
147.000	0.000	147.000	0.012	147.000	-0.003	147.000	0.006
196.000	0.001	196.000	0.012	196.000	-0.003	196.000	0.007
245.000	0.000	245.000	0.012	245.000	-0.003	245.000	0.006
294.000	0.001	294.000	0.011	294.000	-0.003	294.000	0.006
343.000	0.000	343.000	0.012	343.000	-0.003	343.000	0.006
392.000	0.001	392.000	0.012	392.000	-0.003	392.000	0.006
441.000	0.001	441.000	0.012	441.000	-0.003	441.000	0.006
490.000	0.000	490.000	0.012	490.000	-0.002	490.000	0.006
539.000	0.001	539.000	0.012	539.000	-0.003	539.000	0.006
588.000	0.000	588.000	0.012	588.000	-0.002	588.000	0.007
637.000	0.000	637.000	0.012	637.000	-0.003	637.000	0.007
686.000	0.001	686.000	0.012	686.000	-0.002	686.000	0.007
735.000	0.001	735.000	0.012	735.000	-0.002	735.000	0.007
784.000	0.001	784.000	0.012	784.000	-0.003	784.000	0.007
833.000	0.001	833.000	0.011	833.000	-0.002	833.000	0.007
882.000	0.000	882.000	0.012	882.000	-0.002	882.000	0.007
931.000	0.000	931.000	0.012	931.000	-0.002	931.000	0.008
980.000	0.001	980.000	0.012	980.000	-0.002	980.000	0.007
1029.000	0.001	1029.000	0.012	1029.000	-0.003	1029.000	0.007
1078.000	0.001	1078.000	0.011	1078.000	-0.002	1078.000	0.007
1127.000	0.001	1127.000	0.012	1127.000	-0.003	1127.000	0.008
1176.000	0.000	1176.000	0.012	1176.000	-0.002	1176.000	0.008
1225.000	0.000	1225.000	0.012	1225.000	-0.002	1225.000	0.008
1274.000	0.001	1274.000	0.012	1274.000	-0.002	1274.000	0.008
1323.000	0.000	1323.000	0.012	1323.000	-0.002	1323.000	0.008
1372.000	0.000	1372.000	0.012	1372.000	-0.002	1372.000	0.008
1421.000	0.001	1421.000	0.012	1421.000	-0.002	1421.000	0.008
1470.000	0.000	1470.000	0.012	1470.000	-0.002	1470.000	0.008
1519.000	0.000	1519.000	0.013	1519.000	-0.002	1519.000	0.008
1568.000	0.000	1568.000	0.012	1568.000	-0.002	1568.000	0.008
1617.000	0.000	1617.000	0.013	1617.000	-0.002	1617.000	0.007
1666.000	0.000	1666.000	0.013	1666.000	-0.002	1666.000	0.008
1715.000	0.001	1715.000	0.013	1715.000	-0.001	1715.000	0.008
1764.000	0.000	1764.000	0.013	1764.000	-0.001	1764.000	0.009
1813.000	0.001	1813.000	0.012	1813.000	-0.002	1813.000	0.008
1862.000	0.000	1862.000	0.012	1862.000	-0.001	1862.000	0.008
1911.000	0.000	1911.000	0.013	1911.000	-0.001	1911.000	0.009
1960.000	0.000	1960.000	0.013	1960.000	-0.001	1960.000	0.008
2009.000	0.000	2009.000	0.013	2009.000	-0.001	2009.000	0.009
2058.000	-0.001	2058.000	0.013	2058.000	-0.001	2058.000	0.009
2107.000	-0.001	2107.000	0.013	2107.000	-0.002	2107.000	0.010
2156.000	0.000	2156.000	0.012	2156.000	-0.001	2156.000	0.009
2205.000	0.000	2205.000	0.012	2205.000	-0.001	2205.000	0.009
2254.000	0.000	2254.000	0.012	2254.000	-0.001	2254.000	0.009
2303.000	0.000	2303.000	0.013	2303.000	-0.001	2303.000	0.009
2352.000	-0.001	2352.000	0.013	2352.000	-0.001	2352.000	0.009
2401.000	0.000	2401.000	0.013	2401.000	-0.001	2401.000	0.009
2450.000	0.000	2450.000	0.013	2450.000	-0.001	2450.000	0.009
2499.000	0.000	2499.000	0.013	2499.000	-0.001	2499.000	0.009
2548.000	0.000	2548.000	0.013	2548.000	-0.001	2548.000	0.010
2597.000	0.000	2597.000	0.013	2597.000	-0.001	2597.000	0.010
