Batch	mads_t008.rre						
Evolution 600	161008						
Sample	Sample001	Sample	Sample002	Sample	sample003	Sample	Sample004
Data Mode	A	Data Mode	A	Data Mode	A	Data Mode	A
Smoothing	None	Smoothing	None	Smoothing	None	Smoothing	None
Date Collected	4/13/2010	Date Collected	4/13/2010	Date Collected	4/13/2010	Date Collected	4/13/2010
Time Collected	7:16:31PM	Time Collected	7:16:37PM	Time Collected	7:16:45PM	Time Collected	7:16:52PM
							
Substrate Conc.	1.5850 mmol/l	Substrate Conc.	3.1700 mmol/l	Substrate Conc.	4.7550 mmol/l	Substrate Conc.	6.3400 mmol/l
ss.sss	Value	ss.sss	Value	ss.sss	Value	ss.sss	Value
8281.000	0.267	8281.000	0.376	8281.000	0.419	8281.000	0.452
8330.000	0.267	8330.000	0.377	8330.000	0.422	8330.000	0.454
8379.000	0.268	8379.000	0.379	8379.000	0.422	8379.000	0.457
8428.000	0.270	8428.000	0.380	8428.000	0.424	8428.000	0.458
8477.000	0.271	8477.000	0.381	8477.000	0.427	8477.000	0.460
8526.000	0.272	8526.000	0.383	8526.000	0.427	8526.000	0.461
8575.000	0.273	8575.000	0.384	8575.000	0.429	8575.000	0.463
8624.000	0.273	8624.000	0.386	8624.000	0.431	8624.000	0.466
8673.000	0.274	8673.000	0.387	8673.000	0.432	8673.000	0.466
8722.000	0.276	8722.000	0.389	8722.000	0.433	8722.000	0.468
8771.000	0.276	8771.000	0.391	8771.000	0.436	8771.000	0.471
8820.000	0.277	8820.000	0.392	8820.000	0.437	8820.000	0.472
8869.000	0.279	8869.000	0.394	8869.000	0.439	8869.000	0.474
8918.000	0.281	8918.000	0.396	8918.000	0.441	8918.000	0.476
8967.000	0.281	8967.000	0.396	8967.000	0.442	8967.000	0.479
9016.000	0.282	9016.000	0.398	9016.000	0.443	9016.000	0.480
9065.000	0.282	9065.000	0.400	9065.000	0.444	9065.000	0.482
9114.000	0.284	9114.000	0.401	9114.000	0.446	9114.000	0.484
9163.000	0.284	9163.000	0.402	9163.000	0.447	9163.000	0.485
9212.000	0.286	9212.000	0.404	9212.000	0.449	9212.000	0.488
9261.000	0.287	9261.000	0.406	9261.000	0.451	9261.000	0.489
9310.000	0.287	9310.000	0.406	9310.000	0.453	9310.000	0.491
9359.000	0.288	9359.000	0.408	9359.000	0.455	9359.000	0.493
9408.000	0.289	9408.000	0.409	9408.000	0.455	9408.000	0.495
9457.000	0.289	9457.000	0.412	9457.000	0.457	9457.000	0.497
9506.000	0.291	9506.000	0.412	9506.000	0.459	9506.000	0.498
9555.000	0.293	9555.000	0.413	9555.000	0.461	9555.000	0.500
9604.000	0.293	9604.000	0.416	9604.000	0.463	9604.000	0.502
9653.000	0.294	9653.000	0.417	9653.000	0.464	9653.000	0.504
9702.000	0.294	9702.000	0.418	9702.000	0.465	9702.000	0.505
9751.000	0.296	9751.000	0.421	9751.000	0.466	9751.000	0.506
9800.000	0.296	9800.000	0.421	9800.000	0.468	9800.000	0.509
9849.000	0.298	9849.000	0.422	9849.000	0.470	9849.000	0.510
9898.000	0.299	9898.000	0.424	9898.000	0.471	9898.000	0.512
9947.000	0.300	9947.000	0.425	9947.000	0.472	9947.000	0.514
9996.000	0.300	9996.000	0.426	9996.000	0.475	9996.000	0.515
10045.000	0.301	10045.000	0.428	10045.000	0.475	10045.000	0.517
10094.000	0.302	10094.000	0.429	10094.000	0.477	10094.000	0.519
10143.000	0.303	10143.000	0.431	10143.000	0.478	10143.000	0.520
10192.000	0.304	10192.000	0.432	10192.000	0.480	10192.000	0.522
10241.000	0.305	10241.000	0.433	10241.000	0.481	10241.000	0.524
10290.000	0.305	10290.000	0.435	10290.000	0.483	10290.000	0.525
10339.000	0.307	10339.000	0.436	10339.000	0.483	10339.000	0.528
10388.000	0.307	10388.000	0.438	10388.000	0.486	10388.000	0.530
10437.000	0.309	10437.000	0.438	10437.000	0.487	10437.000	0.531
10486.000	0.309	10486.000	0.440	10486.000	0.489	10486.000	0.533
10535.000	0.310	10535.000	0.441	10535.000	0.489	10535.000	0.534
10584.000	0.311	10584.000	0.443	10584.000	0.491	10584.000	0.536
10633.000	0.312	10633.000	0.445	10633.000	0.492	10633.000	0.538
10682.000	0.312	10682.000	0.445	10682.000	0.494	10682.000	0.538
10731.000	0.314	10731.000	0.446	10731.000	0.495	10731.000	0.541
10780.000	0.314	10780.000	0.449	10780.000	0.497	10780.000	0.543
10829.000	0.316	10829.000	0.450	10829.000	0.499	10829.000	0.544
10878.000	0.316	10878.000	0.451	10878.000	0.500	10878.000	0.546
10927.000	0.317	10927.000	0.452	10927.000	0.502	10927.000	0.548
10976.000	0.317	10976.000	0.453	10976.000	0.502	10976.000	0.550
11025.000	0.319	11025.000	0.455	11025.000	0.504	11025.000	0.551
11074.000	0.319	11074.000	0.455	11074.000	0.506	11074.000	0.552
11123.000	0.320	11123.000	0.457	11123.000	0.508	11123.000	0.554
11172.000	0.321	11172.000	0.458	11172.000	0.508	11172.000	0.557
11221.000	0.322	11221.000	0.460	11221.000	0.509	11221.000	0.558
11270.000	0.323	11270.000	0.462	11270.000	0.511	11270.000	0.559
11319.000	0.324	11319.000	0.463	11319.000	0.511	11319.000	0.561
11368.000	0.325	11368.000	0.464	11368.000	0.514	11368.000	0.562
11417.000	0.325	11417.000	0.465	11417.000	0.515	11417.000	0.563
11466.000	0.325	11466.000	0.466	11466.000	0.516	11466.000	0.566
11515.000	0.326	11515.000	0.467	11515.000	0.517	11515.000	0.568
11564.000	0.327	11564.000	0.469	11564.000	0.518	11564.000	0.568
11613.000	0.328	11613.000	0.470	11613.000	0.520	11613.000	0.570
11662.000	0.328	11662.000	0.470	11662.000	0.521	11662.000	0.572
11711.000	0.330	11711.000	0.472	11711.000	0.522	11711.000	0.573
11760.000	0.330	11760.000	0.474	11760.000	0.524	11760.000	0.575
11809.000	0.331	11809.000	0.474	11809.000	0.525	11809.000	0.577
11858.000	0.331	11858.000	0.475	11858.000	0.527	11858.000	0.578
11907.000	0.333	11907.000	0.478	11907.000	0.528	11907.000	0.581
11956.000	0.333	11956.000	0.479	11956.000	0.529	11956.000	0.582
12005.000	0.335	12005.000	0.480	12005.000	0.531	12005.000	0.584
12054.000	0.335	12054.000	0.481	12054.000	0.532	12054.000	0.585
12103.000	0.335	12103.000	0.482	12103.000	0.533	12103.000	0.586
12152.000	0.336	12152.000	0.484	12152.000	0.534	12152.000	0.588
12201.000	0.336	12201.000	0.484	12201.000	0.536	12201.000	0.590
12250.000	0.338	12250.000	0.487	12250.000	0.536	12250.000	0.590
12299.000	0.339	12299.000	0.486	12299.000	0.538	12299.000	0.592
12348.000	0.338	12348.000	0.488	12348.000	0.540	12348.000	0.594
12397.000	0.340	12397.000	0.490	12397.000	0.540	12397.000	0.596
12446.000	0.340	12446.000	0.491	12446.000	0.542	12446.000	0.598
12495.000	0.342	12495.000	0.492	12495.000	0.544	12495.000	0.599
12544.000	0.342	12544.000	0.493	12544.000	0.544	12544.000	0.601
12593.000	0.343	12593.000	0.494	12593.000	0.545	12593.000	0.602
12642.000	0.344	12642.000	0.495	12642.000	0.547	12642.000	0.604
12691.000	0.344	12691.000	0.497	12691.000	0.548	12691.000	0.606
12740.000	0.345	12740.000	0.498	12740.000	0.548	12740.000	0.606
12789.000	0.346	12789.000	0.499	12789.000	0.552	12789.000	0.608
12838.000	0.347	12838.000	0.500	12838.000	0.551	12838.000	0.610
12887.000	0.347	12887.000	0.500	12887.000	0.553	12887.000	0.611
12936.000	0.348	12936.000	0.503	12936.000	0.554	12936.000	0.613
12985.000	0.349	12985.000	0.504	12985.000	0.555	12985.000	0.615
13034.000	0.349	13034.000	0.505	13034.000	0.557	13034.000	0.617
13083.000	0.350	13083.000	0.507	13083.000	0.558	13083.000	0.618
13132.000	0.351	13132.000	0.507	13132.000	0.558	13132.000	0.619
13181.000	0.352	13181.000	0.509	13181.000	0.561	13181.000	0.620
13230.000	0.352	13230.000	0.510	13230.000	0.562	13230.000	0.621
13279.000	0.354	13279.000	0.511	13279.000	0.563	13279.000	0.623
13328.000	0.354	13328.000	0.511	13328.000	0.565	13328.000	0.625
13377.000	0.354	13377.000	0.513	13377.000	0.565	13377.000	0.627
13426.000	0.355	13426.000	0.514	13426.000	0.566	13426.000	0.628
13475.000	0.356	13475.000	0.515	13475.000	0.568	13475.000	0.629
13524.000	0.356	13524.000	0.515	13524.000	0.568	13524.000	0.631
13573.000	0.358	13573.000	0.518	13573.000	0.571	13573.000	0.631
13622.000	0.358	13622.000	0.518	13622.000	0.571	13622.000	0.634
13671.000	0.358	13671.000	0.520	13671.000	0.573	13671.000	0.636
13720.000	0.358	13720.000	0.521	13720.000	0.573	13720.000	0.637
13769.000	0.359	13769.000	0.523	13769.000	0.575	13769.000	0.638
13818.000	0.360	13818.000	0.523	13818.000	0.577	13818.000	0.640
13867.000	0.361	13867.000	0.525	13867.000	0.576	13867.000	0.639
13916.000	0.362	13916.000	0.525	13916.000	0.578	13916.000	0.641
13965.000	0.362	13965.000	0.526	13965.000	0.579	13965.000	0.643
14014.000	0.363	14014.000	0.527	14014.000	0.581	14014.000	0.645
