Batch	mads_t011.rre						
Evolution 600	161008						
Sample	Sample001	Sample	Sample002	Sample	sample003	Sample	Sample004
2744.000	0.001	2744.000	0.026	2744.000	0.037	2744.000	0.019
2793.000	0.001	2793.000	0.025	2793.000	0.037	2793.000	0.019
2842.000	0.001	2842.000	0.026	2842.000	0.036	2842.000	0.018
2891.000	0.000	2891.000	0.027	2891.000	0.037	2891.000	0.019
2940.000	0.001	2940.000	0.026	2940.000	0.037	2940.000	0.019
2989.000	0.001	2989.000	0.026	2989.000	0.037	2989.000	0.019
3038.000	0.001	3038.000	0.026	3038.000	0.038	3038.000	0.019
3087.000	0.000	3087.000	0.026	3087.000	0.037	3087.000	0.020
3136.000	0.001	3136.000	0.026	3136.000	0.037	3136.000	0.019
3185.000	0.001	3185.000	0.027	3185.000	0.037	3185.000	0.019
3234.000	0.001	3234.000	0.026	3234.000	0.037	3234.000	0.020
3283.000	0.001	3283.000	0.027	3283.000	0.037	3283.000	0.020
3332.000	0.001	3332.000	0.026	3332.000	0.037	3332.000	0.019
3381.000	0.000	3381.000	0.025	3381.000	0.038	3381.000	0.020
3430.000	0.000	3430.000	0.027	3430.000	0.037	3430.000	0.021
3479.000	0.002	3479.000	0.027	3479.000	0.037	3479.000	0.020
3528.000	0.000	3528.000	0.027	3528.000	0.038	3528.000	0.020
3577.000	0.002	3577.000	0.027	3577.000	0.038	3577.000	0.021
3626.000	0.001	3626.000	0.027	3626.000	0.038	3626.000	0.020
3675.000	0.001	3675.000	0.027	3675.000	0.037	3675.000	0.021
3724.000	0.002	3724.000	0.028	3724.000	0.038	3724.000	0.020
3773.000	0.001	3773.000	0.028	3773.000	0.039	3773.000	0.020
3822.000	0.001	3822.000	0.027	3822.000	0.038	3822.000	0.021
3871.000	0.001	3871.000	0.028	3871.000	0.039	3871.000	0.021
3920.000	0.001	3920.000	0.028	3920.000	0.039	3920.000	0.021
3969.000	0.001	3969.000	0.028	3969.000	0.038	3969.000	0.022
4018.000	0.001	4018.000	0.028	4018.000	0.039	4018.000	0.021
4067.000	0.001	4067.000	0.028	4067.000	0.039	4067.000	0.021
4116.000	0.001	4116.000	0.027	4116.000	0.039	4116.000	0.021
4165.000	0.001	4165.000	0.029	4165.000	0.039	4165.000	0.021
4214.000	0.001	4214.000	0.028	4214.000	0.039	4214.000	0.023
4263.000	0.001	4263.000	0.028	4263.000	0.040	4263.000	0.022
4312.000	0.001	4312.000	0.028	4312.000	0.040	4312.000	0.022
4361.000	0.001	4361.000	0.028	4361.000	0.040	4361.000	0.023
4410.000	0.002	4410.000	0.028	4410.000	0.040	4410.000	0.023
4459.000	0.002	4459.000	0.028	4459.000	0.040	4459.000	0.023
4508.000	0.002	4508.000	0.029	4508.000	0.039	4508.000	0.023
4557.000	0.002	4557.000	0.029	4557.000	0.041	4557.000	0.024
4606.000	0.002	4606.000	0.029	4606.000	0.040	4606.000	0.023
4655.000	0.002	4655.000	0.029	4655.000	0.040	4655.000	0.023
4704.000	0.001	4704.000	0.029	4704.000	0.040	4704.000	0.023
4753.000	0.002	4753.000	0.029	4753.000	0.040	4753.000	0.023
4802.000	0.002	4802.000	0.029	4802.000	0.040	4802.000	0.024
4851.000	0.002	4851.000	0.030	4851.000	0.040	4851.000	0.023
4900.000	0.002	4900.000	0.030	4900.000	0.041	4900.000	0.024
4949.000	0.002	4949.000	0.030	4949.000	0.041	4949.000	0.024
4998.000	0.002	4998.000	0.030	4998.000	0.041	4998.000	0.024
5047.000	0.002	5047.000	0.029	5047.000	0.041	5047.000	0.024
5096.000	0.002	5096.000	0.030	5096.000	0.041	5096.000	0.025
5145.000	0.002	5145.000	0.030	5145.000	0.041	5145.000	0.024
5194.000	0.002	5194.000	0.030	5194.000	0.041	5194.000	0.024
5243.000	0.003	5243.000	0.030	5243.000	0.041	5243.000	0.024
5292.000	0.002	5292.000	0.030	5292.000	0.042	5292.000	0.025
5341.000	0.002	5341.000	0.031	5341.000	0.042	5341.000	0.025
5390.000	0.003	5390.000	0.031	5390.000	0.042	5390.000	0.025
5439.000	0.002	5439.000	0.031	5439.000	0.041	5439.000	0.025
5488.000	0.003	5488.000	0.031	5488.000	0.042	5488.000	0.025
5537.000	0.003	5537.000	0.031	5537.000	0.042	5537.000	0.025
5586.000	0.003	5586.000	0.031	5586.000	0.043	5586.000	0.025
5635.000	0.003	5635.000	0.031	5635.000	0.042	5635.000	0.025
5684.000	0.003	5684.000	0.031	5684.000	0.042	5684.000	0.026
5733.000	0.003	5733.000	0.031	5733.000	0.042	5733.000	0.025
5782.000	0.003	5782.000	0.031	5782.000	0.043	5782.000	0.026
5831.000	0.002	5831.000	0.031	5831.000	0.042	5831.000	0.026
5880.000	0.003	5880.000	0.031	5880.000	0.042	5880.000	0.026
5929.000	0.003	5929.000	0.031	5929.000	0.043	5929.000	0.026
5978.000	0.004	5978.000	0.031	5978.000	0.042	5978.000	0.027
6027.000	0.004	6027.000	0.031	6027.000	0.043	6027.000	0.026
6076.000	0.003	6076.000	0.032	6076.000	0.043	6076.000	0.026
6125.000	0.003	6125.000	0.032	6125.000	0.042	6125.000	0.027
6174.000	0.003	6174.000	0.032	6174.000	0.043	6174.000	0.026
6223.000	0.003	6223.000	0.032	6223.000	0.043	6223.000	0.026
6272.000	0.003	6272.000	0.032	6272.000	0.043	6272.000	0.027
6321.000	0.004	6321.000	0.033	6321.000	0.043	6321.000	0.026
6370.000	0.003	6370.000	0.032	6370.000	0.043	6370.000	0.027
6419.000	0.003	6419.000	0.033	6419.000	0.044	6419.000	0.027
6468.000	0.004	6468.000	0.032	6468.000	0.043	6468.000	0.027
6517.000	0.004	6517.000	0.033	6517.000	0.043	6517.000	0.028
6566.000	0.003	6566.000	0.033	6566.000	0.043	6566.000	0.027
6615.000	0.003	6615.000	0.033	6615.000	0.044	6615.000	0.028
6664.000	0.004	6664.000	0.033	6664.000	0.045	6664.000	0.028
6713.000	0.003	6713.000	0.033	6713.000	0.044	6713.000	0.028
6762.000	0.004	6762.000	0.033	6762.000	0.044	6762.000	0.028
6811.000	0.004	6811.000	0.033	6811.000	0.044	6811.000	0.027
6860.000	0.003	6860.000	0.033	6860.000	0.044	6860.000	0.028
6909.000	0.004	6909.000	0.033	6909.000	0.044	6909.000	0.029
6958.000	0.004	6958.000	0.034	6958.000	0.046	6958.000	0.028
7007.000	0.004	7007.000	0.033	7007.000	0.044	7007.000	0.028
7056.000	0.004	7056.000	0.033	7056.000	0.045	7056.000	0.028
7105.000	0.004	7105.000	0.033	7105.000	0.045	7105.000	0.029
7154.000	0.003	7154.000	0.033	7154.000	0.044	7154.000	0.029
7203.000	0.004	7203.000	0.034	7203.000	0.045	7203.000	0.029
7252.000	0.004	7252.000	0.034	7252.000	0.045	7252.000	0.029
7301.000	0.005	7301.000	0.033	7301.000	0.045	7301.000	0.030
7350.000	0.004	7350.000	0.034	7350.000	0.045	7350.000	0.029
7399.000	0.004	7399.000	0.033	7399.000	0.046	7399.000	0.028
7448.000	0.005	7448.000	0.034	7448.000	0.045	7448.000	0.029
7497.000	0.005	7497.000	0.034	7497.000	0.046	7497.000	0.029
7546.000	0.004	7546.000	0.034	7546.000	0.045	7546.000	0.029
7595.000	0.004	7595.000	0.034	7595.000	0.046	7595.000	0.029
7644.000	0.005	7644.000	0.035	7644.000	0.046	7644.000	0.030
7693.000	0.005	7693.000	0.034	7693.000	0.046	7693.000	0.030
7742.000	0.005	7742.000	0.034	7742.000	0.046	7742.000	0.030
7791.000	0.006	7791.000	0.035	7791.000	0.046	7791.000	0.031
7840.000	0.006	7840.000	0.035	7840.000	0.046	7840.000	0.031
7889.000	0.005	7889.000	0.035	7889.000	0.047	7889.000	0.030
7938.000	0.006	7938.000	0.034	7938.000	0.046	7938.000	0.031
7987.000	0.006	7987.000	0.034	7987.000	0.046	7987.000	0.031
8036.000	0.006	8036.000	0.035	8036.000	0.047	8036.000	0.032
8085.000	0.006	8085.000	0.035	8085.000	0.047	8085.000	0.030
8134.000	0.007	8134.000	0.035	8134.000	0.047	8134.000	0.031
8183.000	0.006	8183.000	0.035	8183.000	0.047	8183.000	0.030
8232.000	0.007	8232.000	0.036	8232.000	0.047	8232.000	0.032
8281.000	0.007	8281.000	0.035	8281.000	0.047	8281.000	0.031
8330.000	0.006	8330.000	0.036	8330.000	0.047	8330.000	0.032
8379.000	0.006	8379.000	0.036	8379.000	0.047	8379.000	0.032
8428.000	0.007	8428.000	0.035	8428.000	0.048	8428.000	0.032
8477.000	0.007	8477.000	0.035	8477.000	0.048	8477.000	0.032
8526.000	0.006	8526.000	0.036	8526.000	0.047	8526.000	0.032
8575.000	0.007	8575.000	0.036	8575.000	0.048	8575.000	0.033
8624.000	0.006	8624.000	0.036	8624.000	0.048	8624.000	0.032
8673.000	0.007	8673.000	0.035	8673.000	0.047	8673.000	0.031
8722.000	0.007	8722.000	0.036	8722.000	0.048	8722.000	0.033
8771.000	0.007	8771.000	0.036	8771.000	0.048	8771.000	0.033
8820.000	0.007	8820.000	0.037	8820.000	0.048	8820.000	0.032
8869.000	0.007	8869.000	0.036	8869.000	0.048	8869.000	0.032
8918.000	0.007	8918.000	0.036	8918.000	0.049	8918.000	0.032
8967.000	0.007	8967.000	0.036	8967.000	0.049	8967.000	0.033
9016.000	0.007	9016.000	0.036	9016.000	0.049	9016.000	0.033
9065.000	0.008	9065.000	0.036	9065.000	0.048	9065.000	0.032
9114.000	0.007	9114.000	0.036	9114.000	0.048	9114.000	0.033
9163.000	0.007	9163.000	0.036	9163.000	0.049	9163.000	0.034
9212.000	0.007	9212.000	0.038	9212.000	0.049	9212.000	0.033
9261.000	0.007	9261.000	0.037	9261.000	0.049	9261.000	0.033
9310.000	0.007	9310.000	0.037	9310.000	0.049	9310.000	0.033
9359.000	0.007	9359.000	0.038	9359.000	0.049	9359.000	0.033
9408.000	0.008	9408.000	0.037	9408.000	0.049	9408.000	0.034
9457.000	0.008	9457.000	0.037	9457.000	0.049	9457.000	0.034
9506.000	0.008	9506.000	0.037	9506.000	0.050	9506.000	0.034
9555.000	0.008	9555.000	0.038	9555.000	0.049	9555.000	0.034
9604.000	0.008	9604.000	0.037	9604.000	0.049	9604.000	0.034
9653.000	0.008	9653.000	0.038	9653.000	0.050	9653.000	0.034
9702.000	0.008	9702.000	0.038	9702.000	0.050	9702.000	0.033
9751.000	0.008	9751.000	0.037	9751.000	0.050	9751.000	0.035
9800.000	0.008	9800.000	0.037	9800.000	0.050	9800.000	0.034
9849.000	0.008	9849.000	0.038	9849.000	0.050	9849.000	0.035
9898.000	0.008	9898.000	0.038	9898.000	0.051	9898.000	0.035
9947.000	0.008	9947.000	0.039	9947.000	0.050	9947.000	0.036
9996.000	0.008	9996.000	0.038	9996.000	0.051	9996.000	0.035
10045.000	0.008	10045.000	0.038	10045.000	0.051	10045.000	0.035
10094.000	0.008	10094.000	0.038	10094.000	0.050	10094.000	0.035
10143.000	0.008	10143.000	0.038	10143.000	0.050	10143.000	0.036
10192.000	0.009	10192.000	0.038	10192.000	0.051	10192.000	0.036
10241.000	0.008	10241.000	0.039	10241.000	0.051	10241.000	0.035
10290.000	0.009	10290.000	0.039	10290.000	0.051	10290.000	0.036
10339.000	0.009	10339.000	0.038	10339.000	0.052	10339.000	0.035
10388.000	0.009	10388.000	0.038	10388.000	0.051	10388.000	0.036
10437.000	0.009	10437.000	0.039	10437.000	0.051	10437.000	0.036
10486.000	0.009	10486.000	0.039	10486.000	0.052	10486.000	0.036
10535.000	0.009	10535.000	0.040	10535.000	0.052	10535.000	0.036
10584.000	0.009	10584.000	0.039	10584.000	0.051	10584.000	0.036
10633.000	0.009	10633.000	0.039	10633.000	0.052	10633.000	0.037
10682.000	0.009	10682.000	0.039	10682.000	0.052	10682.000	0.036
10731.000	0.009	10731.000	0.039	10731.000	0.052	10731.000	0.037
10780.000	0.010	10780.000	0.040	10780.000	0.052	10780.000	0.037
10829.000	0.009	10829.000	0.039	10829.000	0.052	10829.000	0.037
10878.000	0.009	10878.000	0.039	10878.000	0.052	10878.000	0.037
10927.000	0.010	10927.000	0.039	10927.000	0.052	10927.000	0.037
10976.000	0.010	10976.000	0.040	10976.000	0.052	10976.000	0.038
11025.000	0.009	11025.000	0.039	11025.000	0.052	11025.000	0.037
11074.000	0.010	11074.000	0.040	11074.000	0.053	11074.000	0.037
11123.000	0.009	11123.000	0.040	11123.000	0.053	11123.000	0.038
11172.000	0.009	11172.000	0.040	11172.000	0.052	11172.000	0.037
11221.000	0.010	11221.000	0.041	11221.000	0.053	11221.000	0.037
11270.000	0.010	11270.000	0.041	11270.000	0.053	11270.000	0.038
11319.000	0.010	11319.000	0.040	11319.000	0.054	11319.000	0.038
11368.000	0.009	11368.000	0.041	11368.000	0.053	11368.000	0.038
11417.000	0.009	11417.000	0.040	11417.000	0.053	11417.000	0.037
11466.000	0.010	11466.000	0.041	11466.000	0.053	11466.000	0.038
11515.000	0.011	11515.000	0.041	11515.000	0.054	11515.000	0.039
11564.000	0.011	11564.000	0.041	11564.000	0.054	11564.000	0.038
11613.000	0.011	11613.000	0.041	11613.000	0.054	11613.000	0.039
11662.000	0.010	11662.000	0.041	11662.000	0.054	11662.000	0.038
11711.000	0.010	11711.000	0.041	11711.000	0.054	11711.000	0.039
11760.000	0.011	11760.000	0.041	11760.000	0.054	11760.000	0.039
11809.000	0.010	11809.000	0.041	11809.000	0.054	11809.000	0.039
11858.000	0.010	11858.000	0.042	11858.000	0.055	11858.000	0.039
11907.000	0.011	11907.000	0.041	11907.000	0.055	11907.000	0.039
11956.000	0.011	11956.000	0.042	11956.000	0.054	11956.000	0.040
12005.000	0.011	12005.000	0.042	12005.000	0.055	12005.000	0.039
12054.000	0.011	12054.000	0.042	12054.000	0.055	12054.000	0.040
12103.000	0.010	12103.000	0.042	12103.000	0.055	12103.000	0.039
12152.000	0.011	12152.000	0.042	12152.000	0.055	12152.000	0.040
12201.000	0.011	12201.000	0.042	12201.000	0.056	12201.000	0.040
12250.000	0.011	12250.000	0.042	12250.000	0.054	12250.000	0.039
12299.000	0.011	12299.000	0.043	12299.000	0.056	12299.000	0.040
12348.000	0.011	12348.000	0.042	12348.000	0.055	12348.000	0.040
12397.000	0.011	12397.000	0.042	12397.000	0.055	12397.000	0.041
12446.000	0.012	12446.000	0.043	12446.000	0.055	12446.000	0.040
12495.000	0.012	12495.000	0.043	12495.000	0.055	12495.000	0.040
12544.000	0.011	12544.000	0.043	12544.000	0.057	12544.000	0.040
12593.000	0.011	12593.000	0.043	12593.000	0.056	12593.000	0.041
12642.000	0.011	12642.000	0.043	12642.000	0.057	12642.000	0.041
12691.000	0.012	12691.000	0.044	12691.000	0.056	12691.000	0.041
12740.000	0.012	12740.000	0.043	12740.000	0.056	12740.000	0.041
12789.000	0.012	12789.000	0.043	12789.000	0.056	12789.000	0.042
12838.000	0.012	12838.000	0.044	12838.000	0.056	12838.000	0.041
12887.000	0.012	12887.000	0.043	12887.000	0.056	12887.000	0.041
12936.000	0.012	12936.000	0.043	12936.000	0.057	12936.000	0.041
12985.000	0.012	12985.000	0.043	12985.000	0.057	12985.000	0.041
13034.000	0.012	13034.000	0.044	13034.000	0.057	13034.000	0.041
13083.000	0.012	13083.000	0.044	13083.000	0.058	13083.000	0.042
13132.000	0.012	13132.000	0.043	13132.000	0.057	13132.000	0.041
13181.000	0.013	13181.000	0.044	13181.000	0.057	13181.000	0.043
13230.000	0.012	13230.000	0.044	13230.000	0.057	13230.000	0.042
13279.000	0.012	13279.000	0.044	13279.000	0.058	13279.000	0.042
13328.000	0.013	13328.000	0.044	13328.000	0.058	13328.000	0.042
13377.000	0.013	13377.000	0.044	13377.000	0.057	13377.000	0.043
13426.000	0.012	13426.000	0.044	13426.000	0.058	13426.000	0.042
13475.000	0.013	13475.000	0.045	13475.000	0.057	13475.000	0.042
13524.000	0.013	13524.000	0.045	13524.000	0.058	13524.000	0.043
13573.000	0.013	13573.000	0.044	13573.000	0.058	13573.000	0.043
13622.000	0.013	13622.000	0.045	13622.000	0.058	13622.000	0.043
13671.000	0.013	13671.000	0.045	13671.000	0.058	13671.000	0.043
13720.000	0.013	13720.000	0.045	13720.000	0.058	13720.000	0.044
13769.000	0.013	13769.000	0.045	13769.000	0.059	13769.000	0.044
13818.000	0.013	13818.000	0.045	13818.000	0.059	13818.000	0.044
13867.000	0.013	13867.000	0.046	13867.000	0.058	13867.000	0.044
13916.000	0.013	13916.000	0.046	13916.000	0.058	13916.000	0.043
13965.000	0.013	13965.000	0.045	13965.000	0.059	13965.000	0.044
14014.000	0.014	14014.000	0.045	14014.000	0.059	14014.000	0.044
14063.000	0.014	14063.000	0.045	14063.000	0.059	14063.000	0.044
14112.000	0.014	14112.000	0.046	14112.000	0.060	14112.000	0.044
14161.000	0.014	14161.000	0.046	14161.000	0.060	14161.000	0.045
14210.000	0.014	14210.000	0.046	14210.000	0.059	14210.000	0.045
14259.000	0.014	14259.000	0.046	14259.000	0.060	14259.000	0.044
14308.000	0.014	14308.000	0.046	14308.000	0.059	14308.000	0.045
14357.000	0.014	14357.000	0.046	14357.000	0.059	14357.000	0.045
14406.000	0.014	14406.000	0.047	14406.000	0.060	14406.000	0.045
14455.000	0.014	14455.000	0.047	14455.000	0.060	14455.000	0.045
14504.000	0.014	14504.000	0.046	14504.000	0.060	14504.000	0.045
14553.000	0.014	14553.000	0.046	14553.000	0.061	14553.000	0.045
14602.000	0.014	14602.000	0.047	14602.000	0.061	14602.000	0.046
14651.000	0.014	14651.000	0.046	14651.000	0.061	14651.000	0.046
14700.000	0.014	14700.000	0.046	14700.000	0.060	14700.000	0.046
14749.000	0.014	14749.000	0.046	14749.000	0.061	14749.000	0.046
14798.000	0.015	14798.000	0.047	14798.000	0.061	14798.000	0.046
14847.000	0.015	14847.000	0.047	14847.000	0.061	14847.000	0.046
14896.000	0.015	14896.000	0.047	14896.000	0.061	14896.000	0.046
14945.000	0.015	14945.000	0.047	14945.000	0.061	14945.000	0.046
14994.000	0.015	14994.000	0.047	14994.000	0.062	14994.000	0.046
15043.000	0.015	15043.000	0.047	15043.000	0.062	15043.000	0.047
15092.000	0.014	15092.000	0.047	15092.000	0.062	15092.000	0.047
15141.000	0.015	15141.000	0.048	15141.000	0.062	15141.000	0.047
15190.000	0.015	15190.000	0.048	15190.000	0.062	15190.000	0.047
15239.000	0.014	15239.000	0.047	15239.000	0.061	15239.000	0.047
15288.000	0.015	15288.000	0.048	15288.000	0.062	15288.000	0.047
15337.000	0.016	15337.000	0.048	15337.000	0.062	15337.000	0.048
15386.000	0.015	15386.000	0.048	15386.000	0.062	15386.000	0.047
15435.000	0.016	15435.000	0.048	15435.000	0.062	15435.000	0.047
15484.000	0.015	15484.000	0.049	15484.000	0.063	15484.000	0.047
15533.000	0.016	15533.000	0.048	15533.000	0.063	15533.000	0.048
15582.000	0.016	15582.000	0.049	15582.000	0.062	15582.000	0.048
15631.000	0.017	15631.000	0.048	15631.000	0.062	15631.000	0.048
15680.000	0.016	15680.000	0.049	15680.000	0.063	15680.000	0.049
15729.000	0.016	15729.000	0.049	15729.000	0.063	15729.000	0.048
15778.000	0.016	15778.000	0.049	15778.000	0.064	15778.000	0.049
15827.000	0.016	15827.000	0.049	15827.000	0.062	15827.000	0.048
15876.000	0.017	15876.000	0.049	15876.000	0.064	15876.000	0.049
15925.000	0.016	15925.000	0.049	15925.000	0.062	15925.000	0.049
15974.000	0.017	15974.000	0.049	15974.000	0.063	15974.000	0.049
16023.000	0.017	16023.000	0.049	16023.000	0.063	16023.000	0.049
16072.000	0.016	16072.000	0.050	16072.000	0.064	16072.000	0.049
16121.000	0.016	16121.000	0.050	16121.000	0.064	16121.000	0.049
16170.000	0.017	16170.000	0.050	16170.000	0.064	16170.000	0.050
16219.000	0.016	16219.000	0.050	16219.000	0.064	16219.000	0.049
16268.000	0.017	16268.000	0.049	16268.000	0.065	16268.000	0.050
16317.000	0.017	16317.000	0.050	16317.000	0.064	16317.000	0.049
16366.000	0.017	16366.000	0.050	16366.000	0.065	16366.000	0.050
16415.000	0.017	16415.000	0.050	16415.000	0.065	16415.000	0.050
16464.000	0.017	16464.000	0.051	16464.000	0.064	16464.000	0.050
16513.000	0.017	16513.000	0.050	16513.000	0.065	16513.000	0.050
16562.000	0.018	16562.000	0.051	16562.000	0.065	16562.000	0.051
16611.000	0.018	16611.000	0.051	16611.000	0.065	16611.000	0.051
16660.000	0.017	16660.000	0.051	16660.000	0.066	16660.000	0.051
16709.000	0.018	16709.000	0.051	16709.000	0.065	16709.000	0.051
16758.000	0.018	16758.000	0.051	16758.000	0.067	16758.000	0.051
16807.000	0.018	16807.000	0.052	16807.000	0.066	16807.000	0.051
16856.000	0.017	16856.000	0.051	16856.000	0.065	16856.000	0.051
16905.000	0.018	16905.000	0.051	16905.000	0.066	16905.000	0.051
16954.000	0.019	16954.000	0.051	16954.000	0.066	16954.000	0.052
17003.000	0.018	17003.000	0.051	17003.000	0.066	17003.000	0.052
17052.000	0.018	17052.000	0.051	17052.000	0.066	17052.000	0.052
17101.000	0.019	17101.000	0.051	17101.000	0.066	17101.000	0.051
17150.000	0.018	17150.000	0.051	17150.000	0.066	17150.000	0.053
17199.000	0.019	17199.000	0.051	17199.000	0.067	17199.000	0.051
17248.000	0.018	17248.000	0.052	17248.000	0.066	17248.000	0.052
17297.000	0.018	17297.000	0.053	17297.000	0.067	17297.000	0.052
17346.000	0.018	17346.000	0.052	17346.000	0.067	17346.000	0.053
17395.000	0.018	17395.000	0.052	17395.000	0.067	17395.000	0.053
17444.000	0.019	17444.000	0.053	17444.000	0.067	17444.000	0.053
17493.000	0.019	17493.000	0.052	17493.000	0.067	17493.000	0.053
17542.000	0.019	17542.000	0.053	17542.000	0.067	17542.000	0.053
17591.000	0.019	17591.000	0.053	17591.000	0.067	17591.000	0.053
17640.000	0.019	17640.000	0.052	17640.000	0.067	17640.000	0.052
17689.000	0.019	17689.000	0.053	17689.000	0.067	17689.000	0.053
17738.000	0.020	17738.000	0.053	17738.000	0.068	17738.000	0.054
17787.000	0.019	17787.000	0.053	17787.000	0.068	17787.000	0.054
17836.000	0.020	17836.000	0.053	17836.000	0.068	17836.000	0.055
17885.000	0.020	17885.000	0.053	17885.000	0.068	17885.000	0.054
17934.000	0.020	17934.000	0.053	17934.000	0.068	17934.000	0.054
17983.000	0.019	17983.000	0.053	17983.000	0.068	17983.000	0.054
							
							
							
