Batch	mads_t030.rre						
Evolution 600	161008						
Sample	Sample001	Sample	Sample002	Sample	sample003	Sample	Sample004
Data Mode	A	Data Mode	A	Data Mode	A	Data Mode	A
Smoothing	None	Smoothing	None	Smoothing	None	Smoothing	None
Date Collected	4/22/2010	Date Collected	4/22/2010	Date Collected	4/22/2010	Date Collected	4/22/2010
Time Collected	9:14:33PM	Time Collected	9:14:40PM	Time Collected	9:29:49PM	Time Collected	9:14:55PM
							
Substrate Conc.	0.0953 mmol/l	Substrate Conc.	0.1906 mmol/l	Substrate Conc.	2856.0000 mmol/l	Substrate Conc.	0.3812 mmol/l
ss.sss	Value	ss.sss	Value	ss.sss	Value	ss.sss	Value
0.000	0.000	0.000	0.003	0.000	0.011	0.000	-0.002
31.000	0.002	31.000	0.005	31.000	0.013	31.000	-0.001
62.000	0.003	62.000	0.007	62.000	0.015	62.000	0.001
93.000	0.004	93.000	0.008	93.000	0.017	93.000	0.003
124.000	0.005	124.000	0.010	124.000	0.019	124.000	0.005
155.000	0.006	155.000	0.012	155.000	0.021	155.000	0.007
186.000	0.007	186.000	0.014	186.000	0.023	186.000	0.009
217.000	0.008	217.000	0.015	217.000	0.025	217.000	0.011
248.000	0.009	248.000	0.017	248.000	0.027	248.000	0.013
279.000	0.010	279.000	0.019	279.000	0.029	279.000	0.015
310.000	0.011	310.000	0.020	310.000	0.030	310.000	0.017
341.000	0.012	341.000	0.022	341.000	0.033	341.000	0.019
372.000	0.013	372.000	0.023	372.000	0.034	372.000	0.020
403.000	0.014	403.000	0.025	403.000	0.036	403.000	0.023
434.000	0.014	434.000	0.026	434.000	0.038	434.000	0.025
465.000	0.015	465.000	0.027	465.000	0.039	465.000	0.026
496.000	0.016	496.000	0.029	496.000	0.041	496.000	0.028
527.000	0.017	527.000	0.030	527.000	0.042	527.000	0.030
558.000	0.017	558.000	0.031	558.000	0.044	558.000	0.032
589.000	0.018	589.000	0.033	589.000	0.046	589.000	0.033
620.000	0.019	620.000	0.034	620.000	0.047	620.000	0.035
651.000	0.019	651.000	0.035	651.000	0.048	651.000	0.036
682.000	0.020	682.000	0.036	682.000	0.050	682.000	0.038
713.000	0.021	713.000	0.037	713.000	0.051	713.000	0.039
744.000	0.022	744.000	0.038	744.000	0.052	744.000	0.040
775.000	0.022	775.000	0.039	775.000	0.054	775.000	0.042
806.000	0.023	806.000	0.040	806.000	0.055	806.000	0.043
837.000	0.023	837.000	0.041	837.000	0.056	837.000	0.045
868.000	0.024	868.000	0.042	868.000	0.057	868.000	0.046
899.000	0.024	899.000	0.043				
							
							
							
