Batch	rate042.rre						
Evolution 600	161008						
Sample	Sample001	Sample	Sample002	Sample	Sample003	Sample	Sample004
Data Mode	A	Data Mode	A	Data Mode	A	Data Mode	A
Smoothing	None	Smoothing	None	Smoothing	None	Smoothing	None
Date Collected	4/30/2010	Date Collected	4/30/2010	Date Collected	4/30/2010	Date Collected	4/30/2010
Time Collected	3:58:01PM	Time Collected	3:58:07PM	Time Collected	3:58:14PM	Time Collected	4:30:51PM
							
Substrate Conc.	1.5286 mmol/L	Substrate Conc.	3.0571 mmol/L	Substrate Conc.	4.5857 mmol/L	Substrate Conc.	6.1142 mmol/L
ss.sss	Value	ss.sss	Value	ss.sss	Value	ss.sss	Value
0.000	0.001	0.000	0.007	0.000	0.018	0.000	0.030
60.000	0.004	60.000	0.013	60.000	0.025	60.000	0.038
120.000	0.009	120.000	0.020	120.000	0.033	120.000	0.047
180.000	0.014	180.000	0.027	180.000	0.041	180.000	0.056
240.000	0.019	240.000	0.033	240.000	0.048	240.000	0.066
300.000	0.023	300.000	0.040	300.000	0.057	300.000	0.076
360.000	0.028	360.000	0.047	360.000	0.065	360.000	0.085
420.000	0.033	420.000	0.054	420.000	0.074	420.000	0.095
480.000	0.038	480.000	0.060	480.000	0.082	480.000	0.105
540.000	0.042	540.000	0.067	540.000	0.091	540.000	0.115
600.000	0.047	600.000	0.074	600.000	0.099	600.000	0.125
660.000	0.051	660.000	0.081	660.000	0.107	660.000	0.135
720.000	0.056	720.000	0.088	720.000	0.116	720.000	0.145
780.000	0.060	780.000	0.095	780.000	0.124	780.000	0.155
840.000	0.065	840.000	0.102	840.000	0.133	840.000	0.166
900.000	0.070	900.000	0.108	900.000	0.141	900.000	0.176
960.000	0.074	960.000	0.115	960.000	0.149	960.000	0.186
1020.000	0.078	1020.000	0.122	1020.000	0.158	1020.000	0.196
1080.000	0.083	1080.000	0.129	1080.000	0.166	1080.000	0.206
1140.000	0.088	1140.000	0.135	1140.000	0.175	1140.000	0.217
1200.000	0.092	1200.000	0.142	1200.000	0.183	1200.000	0.227
1260.000	0.096	1260.000	0.149	1260.000	0.192	1260.000	0.237
1320.000	0.100	1320.000	0.156	1320.000	0.200	1320.000	0.248
1380.000	0.104	1380.000	0.163	1380.000	0.209	1380.000	0.258
1440.000	0.109	1440.000	0.170	1440.000	0.217	1440.000	0.268
1500.000	0.113	1500.000	0.176	1500.000	0.226	1500.000	0.279
1560.000	0.118	1560.000	0.183	1560.000	0.234	1560.000	0.289
1620.000	0.122	1620.000	0.190	1620.000	0.243	1620.000	0.300
1680.000	0.126	1680.000	0.196	1680.000	0.251	1680.000	0.310
1740.000	0.130	1740.000	0.203	1740.000	0.259	1740.000	0.321
1800.000	0.135	1800.000	0.210	1800.000	0.268	1800.000	0.332
1860.000	0.139	1860.000	0.216	1860.000	0.276	1860.000	0.343
1920.000	0.143	1920.000	0.223	1920.000	0.285	1920.000	0.353
							
							
							
