Batch	mads_t012.rre						
Evolution 600	161008						
Sample	Sample001	Sample	Sample002	Sample	sample003	Sample	Sample004
Data Mode	A	Data Mode	A	Data Mode	A	Data Mode	A
Smoothing	None	Smoothing	None	Smoothing	None	Smoothing	None
Date Collected	4/16/2010	Date Collected	4/16/2010	Date Collected	4/16/2010	Date Collected	4/16/2010
Time Collected	9:26:47PM	Time Collected	9:26:54PM	Time Collected	9:27:01PM	Time Collected	9:27:09PM
							
Substrate Conc.	1.8498 mmol/l	Substrate Conc.	3.6966 mmol/l	Substrate Conc.	5.5493 mmol/l	Substrate Conc.	7.3990 mmol/l
ss.sss	Value	ss.sss	Value	ss.sss	Value	ss.sss	Value
0.000	0.002	0.000	-0.005	0.000	-0.013	0.000	-0.006
49.000	0.019	49.000	0.008	49.000	0.000	49.000	0.008
98.000	0.035	98.000	0.022	98.000	0.014	98.000	0.022
147.000	0.052	147.000	0.035	147.000	0.027	147.000	0.035
196.000	0.068	196.000	0.047	196.000	0.040	196.000	0.049
245.000	0.083	245.000	0.060	245.000	0.051	245.000	0.061
294.000	0.098	294.000	0.070	294.000	0.063	294.000	0.073
343.000	0.112	343.000	0.082	343.000	0.075	343.000	0.086
392.000	0.124	392.000	0.093	392.000	0.087	392.000	0.099
441.000	0.137	441.000	0.105	441.000	0.097	441.000	0.111
490.000	0.148	490.000	0.114	490.000	0.109	490.000	0.123
539.000	0.161	539.000	0.125	539.000	0.119	539.000	0.133
588.000	0.173	588.000	0.135	588.000	0.130	588.000	0.144
637.000	0.183	637.000	0.143	637.000	0.140	637.000	0.155
686.000	0.193	686.000	0.152	686.000	0.149	686.000	0.166
735.000	0.198	735.000	0.162	735.000	0.159	735.000	0.177
784.000	0.207	784.000	0.171	784.000	0.169	784.000	0.186
833.000	0.208	833.000	0.179	833.000	0.179	833.000	0.196
882.000	0.212	882.000	0.187	882.000	0.187	882.000	0.207
931.000	0.222	931.000	0.196	931.000	0.196	931.000	0.215
980.000	0.223	980.000	0.204	980.000	0.205	980.000	0.225
1029.000	0.223	1029.000	0.207	1029.000	0.215	1029.000	0.235
1078.000	0.228	1078.000	0.215	1078.000	0.222	1078.000	0.244
1127.000	0.231	1127.000	0.222	1127.000	0.231	1127.000	0.253
1176.000	0.230	1176.000	0.229	1176.000	0.239	1176.000	0.262
1225.000	0.237	1225.000	0.237	1225.000	0.247	1225.000	0.271
1274.000	0.241	1274.000	0.244	1274.000	0.255	1274.000	0.280
1323.000	0.244	1323.000	0.250	1323.000	0.262	1323.000	0.288
1372.000	0.249	1372.000	0.256	1372.000	0.270	1372.000	0.297
1421.000	0.254	1421.000	0.263	1421.000	0.277	1421.000	0.305
1470.000	0.254	1470.000	0.268	1470.000	0.285	1470.000	0.313
1519.000	0.248	1519.000	0.274	1519.000	0.292	1519.000	0.322
1568.000	0.245	1568.000	0.282	1568.000	0.293	1568.000	0.330
1617.000	0.252	1617.000	0.288	1617.000	0.299	1617.000	0.337
1666.000	0.258	1666.000	0.293	1666.000	0.305	1666.000	0.345
1715.000	0.260	1715.000	0.299	1715.000	0.311	1715.000	0.353
1764.000	0.254	1764.000	0.305	1764.000	0.317	1764.000	0.360
1813.000	0.259	1813.000	0.311	1813.000	0.324	1813.000	0.368
1862.000	0.265	1862.000	0.315	1862.000	0.331	1862.000	0.375
1911.000	0.263	1911.000	0.320	1911.000	0.338	1911.000	0.383
1960.000	0.266	1960.000	0.326	1960.000	0.344	1960.000	0.389
2009.000	0.270	2009.000	0.331	2009.000	0.349	2009.000	0.397
2058.000	0.274	2058.000	0.335	2058.000	0.355	2058.000	0.404
2107.000	0.279	2107.000	0.340	2107.000	0.362	2107.000	0.411
2156.000	0.283	2156.000	0.345	2156.000	0.367	2156.000	0.417
2205.000	0.287	2205.000	0.352	2205.000	0.372	2205.000	0.425
2254.000	0.287	2254.000	0.356	2254.000	0.379	2254.000	0.431
2303.000	0.287	2303.000	0.361	2303.000	0.383	2303.000	0.437
2352.000	0.284	2352.000	0.366	2352.000	0.388	2352.000	0.445
2401.000	0.288	2401.000	0.370	2401.000	0.395	2401.000	0.451
2450.000	0.290	2450.000	0.376	2450.000	0.399	2450.000	0.457
2499.000	0.293	2499.000	0.380	2499.000	0.406	2499.000	0.465
2548.000	0.298	2548.000	0.383	2548.000	0.411	2548.000	0.470
2597.000	0.301	2597.000	0.389	2597.000	0.417	2597.000	0.476
2646.000	0.305	2646.000	0.393	2646.000	0.422	2646.000	0.482
2695.000	0.308	2695.000	0.398	2695.000	0.427	2695.000	0.488
