Batch	rate080.rre						
Evolution 600	161008						
Sample	Sample001	Sample	Sample002	Sample	Sample003	Sample	Sample004
1767.000	0.002	1767.000	0.001	1767.000	0.015	1767.000	0.020
1798.000	0.002	1798.000	0.001	1798.000	0.014	1798.000	0.020
1829.000	0.001	1829.000	0.001	1829.000	0.015	1829.000	0.020
1860.000	0.001	1860.000	0.001	1860.000	0.020	1860.000	0.020
1891.000	0.001	1891.000	0.001	1891.000	0.021	1891.000	0.020
1922.000	0.001	1922.000	0.002	1922.000	0.021	1922.000	0.020
1953.000	0.001	1953.000	0.001	1953.000	0.022	1953.000	0.020
1984.000	0.002	1984.000	0.001	1984.000	0.023	1984.000	0.020
2015.000	0.002	2015.000	0.001	2015.000	0.025	2015.000	0.020
2046.000	0.003	2046.000	0.001	2046.000	0.019	2046.000	0.020
2077.000	0.001	2077.000	0.002	2077.000	0.016	2077.000	0.020
2108.000	0.001	2108.000	0.002	2108.000	0.017	2108.000	0.020
2139.000	0.001	2139.000	0.001	2139.000	0.017	2139.000	0.020
2170.000	0.001	2170.000	0.002	2170.000	0.016	2170.000	0.020
2201.000	0.002	2201.000	0.002	2201.000	0.017	2201.000	0.020
2232.000	0.002	2232.000	0.002	2232.000	0.018	2232.000	0.020
2263.000	0.003	2263.000	0.001	2263.000	0.019	2263.000	0.020
2294.000	0.001	2294.000	0.002	2294.000	0.020	2294.000	0.020
2325.000	0.001	2325.000	0.001	2325.000	0.020	2325.000	0.019
2356.000	0.001	2356.000	0.002	2356.000	0.017	2356.000	0.020
2387.000	0.001	2387.000	0.002	2387.000	0.017	2387.000	0.020
2418.000	0.002	2418.000	0.002	2418.000	0.018	2418.000	0.020
2449.000	0.002	2449.000	0.002	2449.000	0.015	2449.000	0.020
2480.000	0.003	2480.000	0.002	2480.000	0.015	2480.000	0.020
2511.000	0.003	2511.000	0.002	2511.000	0.016	2511.000	0.020
2542.000	0.001	2542.000	0.002	2542.000	0.016	2542.000	0.020
2573.000	0.001	2573.000	0.002	2573.000	0.017	2573.000	0.019
2604.000	0.001	2604.000	0.002	2604.000	0.016	2604.000	0.020
2635.000	0.002	2635.000	0.001	2635.000	0.017	2635.000	0.020
2666.000	0.002	2666.000	0.002	2666.000	0.017	2666.000	0.019
2697.000	0.002	2697.000	0.002	2697.000	0.018	2697.000	0.019
2728.000	0.002	2728.000	0.002	2728.000	0.019	2728.000	0.020
2759.000	0.003	2759.000	0.002	2759.000	0.018	2759.000	0.020
2790.000	0.003	2790.000	0.002	2790.000	0.015	2790.000	0.020
2821.000	0.002	2821.000	0.002	2821.000	0.016	2821.000	0.019
2852.000	0.002	2852.000	0.002	2852.000	0.015	2852.000	0.019
2883.000	0.002	2883.000	0.002	2883.000	0.015	2883.000	0.020
2914.000	0.001	2914.000	0.002	2914.000	0.015	2914.000	0.019
2945.000	0.001	2945.000	0.002	2945.000	0.015	2945.000	0.019
2976.000	0.002	2976.000	0.002	2976.000	0.015	2976.000	0.019
3007.000	0.002	3007.000	0.002	3007.000	0.015	3007.000	0.020
3038.000	0.002	3038.000	0.002	3038.000	0.014	3038.000	0.019
3069.000	0.003	3069.000	0.002	3069.000	0.014	3069.000	0.019
3100.000	0.003	3100.000	0.002	3100.000	0.014	3100.000	0.019
3131.000	0.003	3131.000	0.002	3131.000	0.014	3131.000	0.019
3162.000	0.002	3162.000	0.002	3162.000	0.015	3162.000	0.019
3193.000	0.002	3193.000	0.002	3193.000	0.016	3193.000	0.019
3224.000	0.002	3224.000	0.002	3224.000	0.015	3224.000	0.019
3255.000	0.002	3255.000	0.002	3255.000	0.016	3255.000	0.019
3286.000	0.002	3286.000	0.002	3286.000	0.017	3286.000	0.019
3317.000	0.002	3317.000	0.002	3317.000	0.017	3317.000	0.019
3348.000	0.002	3348.000	0.002	3348.000	0.017	3348.000	0.019
3379.000	0.003	3379.000	0.002	3379.000	0.017	3379.000	0.019
3410.000	0.004	3410.000	0.002	3410.000	0.018	3410.000	0.019
3441.000	0.002	3441.000	0.002	3441.000	0.017	3441.000	0.019
3472.000	0.002	3472.000	0.002	3472.000	0.018	3472.000	0.019
3503.000	0.002	3503.000	0.002	3503.000	0.018	3503.000	0.019
3534.000	0.002	3534.000	0.003	3534.000	0.019	3534.000	0.019
3565.000	0.002	3565.000	0.002	3565.000	0.016	3565.000	0.019
3596.000	0.002	3596.000	0.002	3596.000	0.016	3596.000	0.019
							
							
							
