Complexity,Loss,Equation
1,0.00040632082,"0.041314762"
3,1.2978821e-5,"x0 * 2.7546969e-6"
5,2.1654655e-6,"(x0 * 2.413066e-6) + 0.0065664626"
7,1.5992899e-6,"sqrt(sqrt(x0) * x0) * 3.2856602e-5"
8,8.740004e-7,"(sqrt(x0) * 0.00014497046) + (x0 * 1.73015e-6)"
10,8.7181326e-7,"((sqrt(x0) * 0.00013954868) - (x0 * -1.7541172e-6)) - -0.00027587498"
12,8.71813e-7,"((sqrt(x0) * 0.00013954868) - (-1.7541172e-6 * (x0 + -0.09259045))) - -0.00027587498"
