220	2.10e-17
225	3.20e-17
230	3.90e-17
235	3.20e-17
240	2.40e-17
245	2.08e-18
250	1.30e-18
255	9.20e-19
260	1.30e-18
265	1.64e-18
270	1.99e-18
275	2.27e-18
280	1.72e-18
285	1.83e-18
290	1.20e-19
295	5.30e-20
300	4.30e-20
305	5.60e-20
310	4.80e-20
315	6.58e-20
320	5.76e-20
325	6.49e-20
330	6.67e-20
335	6.77e-20
340	6.27e-20
345	4.71e-20
350	5.08e-20
355	3.85e-20
360	4.68e-20
365	4.18e-20
370	1.30e-20
375	4.30e-21
380	7.0e-22
385	2.0e-22
390	1.0e-22
395	2.0e-22
