Batch	mads_t014.rre						
Evolution 600	161008						
Sample	Sample001	Sample	Sample002	Sample	sample003	Sample	Sample004
2744.000	0.007	2744.000	0.020	2744.000	0.017	2744.000	0.025
2793.000	0.007	2793.000	0.021	2793.000	0.017	2793.000	0.026
2842.000	0.007	2842.000	0.022	2842.000	0.018	2842.000	0.027
2891.000	0.007	2891.000	0.022	2891.000	0.019	2891.000	0.026
2940.000	0.007	2940.000	0.022	2940.000	0.020	2940.000	0.027
2989.000	0.008	2989.000	0.023	2989.000	0.019	2989.000	0.027
3038.000	0.008	3038.000	0.023	3038.000	0.020	3038.000	0.028
3087.000	0.008	3087.000	0.023	3087.000	0.020	3087.000	0.029
3136.000	0.008	3136.000	0.023	3136.000	0.021	3136.000	0.029
3185.000	0.008	3185.000	0.024	3185.000	0.021	3185.000	0.029
3234.000	0.008	3234.000	0.024	3234.000	0.021	3234.000	0.030
3283.000	0.008	3283.000	0.024	3283.000	0.021	3283.000	0.031
3332.000	0.009	3332.000	0.025	3332.000	0.022	3332.000	0.031
3381.000	0.010	3381.000	0.026	3381.000	0.023	3381.000	0.032
3430.000	0.009	3430.000	0.025	3430.000	0.024	3430.000	0.032
3479.000	0.009	3479.000	0.026	3479.000	0.024	3479.000	0.033
3528.000	0.010	3528.000	0.027	3528.000	0.024	3528.000	0.033
3577.000	0.010	3577.000	0.027	3577.000	0.024	3577.000	0.033
3626.000	0.010	3626.000	0.027	3626.000	0.025	3626.000	0.035
3675.000	0.011	3675.000	0.027	3675.000	0.026	3675.000	0.035
3724.000	0.010	3724.000	0.028	3724.000	0.026	3724.000	0.036
3773.000	0.010	3773.000	0.029	3773.000	0.027	3773.000	0.036
3822.000	0.011	3822.000	0.029	3822.000	0.027	3822.000	0.037
3871.000	0.011	3871.000	0.029	3871.000	0.027	3871.000	0.037
3920.000	0.010	3920.000	0.030	3920.000	0.028	3920.000	0.037
3969.000	0.011	3969.000	0.030	3969.000	0.029	3969.000	0.038
4018.000	0.011	4018.000	0.031	4018.000	0.028	4018.000	0.038
4067.000	0.011	4067.000	0.031	4067.000	0.029	4067.000	0.039
4116.000	0.012	4116.000	0.031	4116.000	0.030	4116.000	0.040
4165.000	0.012	4165.000	0.031	4165.000	0.030	4165.000	0.040
4214.000	0.012	4214.000	0.032	4214.000	0.031	4214.000	0.040
4263.000	0.012	4263.000	0.034	4263.000	0.031	4263.000	0.041
4312.000	0.012	4312.000	0.033	4312.000	0.031	4312.000	0.041
4361.000	0.012	4361.000	0.034	4361.000	0.031	4361.000	0.042
4410.000	0.013	4410.000	0.034	4410.000	0.032	4410.000	0.043
4459.000	0.013	4459.000	0.035	4459.000	0.033	4459.000	0.043
4508.000	0.013	4508.000	0.035	4508.000	0.033	4508.000	0.044
4557.000	0.014	4557.000	0.036	4557.000	0.034	4557.000	0.044
4606.000	0.014	4606.000	0.036	4606.000	0.034	4606.000	0.045
4655.000	0.014	4655.000	0.036	4655.000	0.035	4655.000	0.045
4704.000	0.014	4704.000	0.037	4704.000	0.035	4704.000	0.045
4753.000	0.014	4753.000	0.037	4753.000	0.035	4753.000	0.047
4802.000	0.014	4802.000	0.038	4802.000	0.035	4802.000	0.047
4851.000	0.015	4851.000	0.039	4851.000	0.036	4851.000	0.048
4900.000	0.015	4900.000	0.038	4900.000	0.037	4900.000	0.047
4949.000	0.014	4949.000	0.040	4949.000	0.037	4949.000	0.049
4998.000	0.015	4998.000	0.039	4998.000	0.037	4998.000	0.049
5047.000	0.015	5047.000	0.040	5047.000	0.037	5047.000	0.051
5096.000	0.015	5096.000	0.040	5096.000	0.038	5096.000	0.050
5145.000	0.017	5145.000	0.040	5145.000	0.038	5145.000	0.051
5194.000	0.015	5194.000	0.041	5194.000	0.039	5194.000	0.052
5243.000	0.017	5243.000	0.041	5243.000	0.039	5243.000	0.052
5292.000	0.017	5292.000	0.042	5292.000	0.040	5292.000	0.052
5341.000	0.017	5341.000	0.042	5341.000	0.040	5341.000	0.052
5390.000	0.017	5390.000	0.043	5390.000	0.041	5390.000	0.053
5439.000	0.018	5439.000	0.043	5439.000	0.041	5439.000	0.054
5488.000	0.018	5488.000	0.043	5488.000	0.042	5488.000	0.054
5537.000	0.017	5537.000	0.044	5537.000	0.042	5537.000	0.055
5586.000	0.019	5586.000	0.044	5586.000	0.043	5586.000	0.055
5635.000	0.018	5635.000	0.045	5635.000	0.043	5635.000	0.056
5684.000	0.018	5684.000	0.045	5684.000	0.044	5684.000	0.057
5733.000	0.019	5733.000	0.045	5733.000	0.045	5733.000	0.057
5782.000	0.019	5782.000	0.046	5782.000	0.045	5782.000	0.058
5831.000	0.019	5831.000	0.046	5831.000	0.045	5831.000	0.058
5880.000	0.020	5880.000	0.047	5880.000	0.046	5880.000	0.060
5929.000	0.020	5929.000	0.047	5929.000	0.045	5929.000	0.059
5978.000	0.020	5978.000	0.048	5978.000	0.046	5978.000	0.059
6027.000	0.020	6027.000	0.048	6027.000	0.047	6027.000	0.061
6076.000	0.020	6076.000	0.049	6076.000	0.048	6076.000	0.061
6125.000	0.021	6125.000	0.049	6125.000	0.047	6125.000	0.061
6174.000	0.022	6174.000	0.049	6174.000	0.048	6174.000	0.061
6223.000	0.022	6223.000	0.050	6223.000	0.049	6223.000	0.062
6272.000	0.021	6272.000	0.050	6272.000	0.049	6272.000	0.063
6321.000	0.022	6321.000	0.051	6321.000	0.049	6321.000	0.064
6370.000	0.022	6370.000	0.051	6370.000	0.050	6370.000	0.064
6419.000	0.022	6419.000	0.051	6419.000	0.049	6419.000	0.065
6468.000	0.022	6468.000	0.051	6468.000	0.051	6468.000	0.065
6517.000	0.023	6517.000	0.053	6517.000	0.051	6517.000	0.066
6566.000	0.023	6566.000	0.053	6566.000	0.051	6566.000	0.066
6615.000	0.023	6615.000	0.054	6615.000	0.053	6615.000	0.066
6664.000	0.024	6664.000	0.053	6664.000	0.052	6664.000	0.067
6713.000	0.024	6713.000	0.054	6713.000	0.053	6713.000	0.069
6762.000	0.024	6762.000	0.054	6762.000	0.053	6762.000	0.069
6811.000	0.024	6811.000	0.055	6811.000	0.054	6811.000	0.069
6860.000	0.025	6860.000	0.054	6860.000	0.054	6860.000	0.069
6909.000	0.025	6909.000	0.056	6909.000	0.055	6909.000	0.070
6958.000	0.025	6958.000	0.056	6958.000	0.056	6958.000	0.070
7007.000	0.026	7007.000	0.056	7007.000	0.056	7007.000	0.071
7056.000	0.026	7056.000	0.057	7056.000	0.056	7056.000	0.072
7105.000	0.026	7105.000	0.058	7105.000	0.056	7105.000	0.073
7154.000	0.026	7154.000	0.058	7154.000	0.057	7154.000	0.073
7203.000	0.027	7203.000	0.058	7203.000	0.058	7203.000	0.073
7252.000	0.027	7252.000	0.059	7252.000	0.058	7252.000	0.074
7301.000	0.026	7301.000	0.059	7301.000	0.058	7301.000	0.074
7350.000	0.027	7350.000	0.060	7350.000	0.060	7350.000	0.075
7399.000	0.027	7399.000	0.060	7399.000	0.059	7399.000	0.076
7448.000	0.028	7448.000	0.060	7448.000	0.060	7448.000	0.076
7497.000	0.028	7497.000	0.060	7497.000	0.061	7497.000	0.077
7546.000	0.028	7546.000	0.061	7546.000	0.061	7546.000	0.077
7595.000	0.029	7595.000	0.061	7595.000	0.061	7595.000	0.078
7644.000	0.029	7644.000	0.062	7644.000	0.062	7644.000	0.078
7693.000	0.029	7693.000	0.062	7693.000	0.063	7693.000	0.078
7742.000	0.029	7742.000	0.063	7742.000	0.063	7742.000	0.079
7791.000	0.030	7791.000	0.063	7791.000	0.064	7791.000	0.080
7840.000	0.030	7840.000	0.064	7840.000	0.064	7840.000	0.081
7889.000	0.030	7889.000	0.065	7889.000	0.064	7889.000	0.081
7938.000	0.030	7938.000	0.065	7938.000	0.064	7938.000	0.080
7987.000	0.031	7987.000	0.065	7987.000	0.064	7987.000	0.082
8036.000	0.031	8036.000	0.066	8036.000	0.065	8036.000	0.083
8085.000	0.031	8085.000	0.066	8085.000	0.066	8085.000	0.083
8134.000	0.031	8134.000	0.066	8134.000	0.066	8134.000	0.083
8183.000	0.031	8183.000	0.067	8183.000	0.067	8183.000	0.084
8232.000	0.031	8232.000	0.067	8232.000	0.067	8232.000	0.084
8281.000	0.032	8281.000	0.067	8281.000	0.068	8281.000	0.085
8330.000	0.033	8330.000	0.068	8330.000	0.069	8330.000	0.085
8379.000	0.033	8379.000	0.068	8379.000	0.068	8379.000	0.086
8428.000	0.033	8428.000	0.068	8428.000	0.069	8428.000	0.087
8477.000	0.034	8477.000	0.069	8477.000	0.069	8477.000	0.087
8526.000	0.033	8526.000	0.071	8526.000	0.070	8526.000	0.088
8575.000	0.034	8575.000	0.070	8575.000	0.070	8575.000	0.088
8624.000	0.034	8624.000	0.071	8624.000	0.070	8624.000	0.089
8673.000	0.034	8673.000	0.072	8673.000	0.071	8673.000	0.090
8722.000	0.034	8722.000	0.071	8722.000	0.071	8722.000	0.090
8771.000	0.034	8771.000	0.072	8771.000	0.072	8771.000	0.091
8820.000	0.035	8820.000	0.072	8820.000	0.072	8820.000	0.091
8869.000	0.034	8869.000	0.073	8869.000	0.073	8869.000	0.091
8918.000	0.035	8918.000	0.072	8918.000	0.074	8918.000	0.092
8967.000	0.037	8967.000	0.074	8967.000	0.075	8967.000	0.092
9016.000	0.036	9016.000	0.074	9016.000	0.074	9016.000	0.093
9065.000	0.036	9065.000	0.075	9065.000	0.075	9065.000	0.093
9114.000	0.037	9114.000	0.074	9114.000	0.076	9114.000	0.094
9163.000	0.037	9163.000	0.075	9163.000	0.076	9163.000	0.094
9212.000	0.037	9212.000	0.076	9212.000	0.077	9212.000	0.095
9261.000	0.038	9261.000	0.076	9261.000	0.076	9261.000	0.096
9310.000	0.038	9310.000	0.077	9310.000	0.077	9310.000	0.096
9359.000	0.038	9359.000	0.076	9359.000	0.078	9359.000	0.096
9408.000	0.038	9408.000	0.077	9408.000	0.078	9408.000	0.097
9457.000	0.039	9457.000	0.078	9457.000	0.079	9457.000	0.098
9506.000	0.039	9506.000	0.079	9506.000	0.078	9506.000	0.098
9555.000	0.039	9555.000	0.079	9555.000	0.079	9555.000	0.100
9604.000	0.040	9604.000	0.079	9604.000	0.080	9604.000	0.100
9653.000	0.040	9653.000	0.079	9653.000	0.080	9653.000	0.100
9702.000	0.040	9702.000	0.079	9702.000	0.080	9702.000	0.101
9751.000	0.040	9751.000	0.079	9751.000	0.081	9751.000	0.101
9800.000	0.040	9800.000	0.080	9800.000	0.082	9800.000	0.101
9849.000	0.040	9849.000	0.081	9849.000	0.081	9849.000	0.103
9898.000	0.041	9898.000	0.081	9898.000	0.082	9898.000	0.102
9947.000	0.040	9947.000	0.081	9947.000	0.082	9947.000	0.103
9996.000	0.041	9996.000	0.083	9996.000	0.082	9996.000	0.104
10045.000	0.041	10045.000	0.082	10045.000	0.084	10045.000	0.105
10094.000	0.041	10094.000	0.083	10094.000	0.085	10094.000	0.105
10143.000	0.042	10143.000	0.084	10143.000	0.085	10143.000	0.105
10192.000	0.043	10192.000	0.084	10192.000	0.085	10192.000	0.106
10241.000	0.043	10241.000	0.085	10241.000	0.085	10241.000	0.106
10290.000	0.043	10290.000	0.085	10290.000	0.086	10290.000	0.107
10339.000	0.044	10339.000	0.085	10339.000	0.086	10339.000	0.107
10388.000	0.043	10388.000	0.086	10388.000	0.087	10388.000	0.108
10437.000	0.044	10437.000	0.085	10437.000	0.087	10437.000	0.109
10486.000	0.044	10486.000	0.087	10486.000	0.087	10486.000	0.109
10535.000	0.044	10535.000	0.087	10535.000	0.088	10535.000	0.110
10584.000	0.045	10584.000	0.087	10584.000	0.089	10584.000	0.110
10633.000	0.045	10633.000	0.087	10633.000	0.089	10633.000	0.110
10682.000	0.045	10682.000	0.087	10682.000	0.090	10682.000	0.111
10731.000	0.045	10731.000	0.088	10731.000	0.091	10731.000	0.112
10780.000	0.046	10780.000	0.088	10780.000	0.091	10780.000	0.112
10829.000	0.045	10829.000	0.089	10829.000	0.091	10829.000	0.113
10878.000	0.046	10878.000	0.089	10878.000	0.091	10878.000	0.113
10927.000	0.047	10927.000	0.091	10927.000	0.092	10927.000	0.113
10976.000	0.046	10976.000	0.090	10976.000	0.093	10976.000	0.114
11025.000	0.046	11025.000	0.091	11025.000	0.093	11025.000	0.114
11074.000	0.046	11074.000	0.091	11074.000	0.093	11074.000	0.115
11123.000	0.048	11123.000	0.092	11123.000	0.094	11123.000	0.116
11172.000	0.047	11172.000	0.091	11172.000	0.095	11172.000	0.116
11221.000	0.048	11221.000	0.092	11221.000	0.095	11221.000	0.117
11270.000	0.049	11270.000	0.093	11270.000	0.096	11270.000	0.117
11319.000	0.048	11319.000	0.093	11319.000	0.097	11319.000	0.118
11368.000	0.049	11368.000	0.094	11368.000	0.096	11368.000	0.119
11417.000	0.049	11417.000	0.094	11417.000	0.097	11417.000	0.119
11466.000	0.048	11466.000	0.094	11466.000	0.097	11466.000	0.120
11515.000	0.050	11515.000	0.095	11515.000	0.098	11515.000	0.120
11564.000	0.050	11564.000	0.095	11564.000	0.098	11564.000	0.121
11613.000	0.050	11613.000	0.096	11613.000	0.098	11613.000	0.121
11662.000	0.049	11662.000	0.095	11662.000	0.099	11662.000	0.121
11711.000	0.050	11711.000	0.096	11711.000	0.100	11711.000	0.122
11760.000	0.051	11760.000	0.097	11760.000	0.099	11760.000	0.122
11809.000	0.051	11809.000	0.097	11809.000	0.100	11809.000	0.123
11858.000	0.052	11858.000	0.097	11858.000	0.101	11858.000	0.123
11907.000	0.051	11907.000	0.098	11907.000	0.101	11907.000	0.124
11956.000	0.052	11956.000	0.099	11956.000	0.101	11956.000	0.124
12005.000	0.052	12005.000	0.099	12005.000	0.102	12005.000	0.125
12054.000	0.052	12054.000	0.100	12054.000	0.103	12054.000	0.126
12103.000	0.053	12103.000	0.100	12103.000	0.102	12103.000	0.127
12152.000	0.053	12152.000	0.100	12152.000	0.104	12152.000	0.126
12201.000	0.054	12201.000	0.100	12201.000	0.103	12201.000	0.127
12250.000	0.054	12250.000	0.101	12250.000	0.105	12250.000	0.127
12299.000	0.054	12299.000	0.101	12299.000	0.105	12299.000	0.128
12348.000	0.054	12348.000	0.101	12348.000	0.106	12348.000	0.129
12397.000	0.055	12397.000	0.102	12397.000	0.106	12397.000	0.129
12446.000	0.054	12446.000	0.102	12446.000	0.106	12446.000	0.129
12495.000	0.055	12495.000	0.103	12495.000	0.107	12495.000	0.130
12544.000	0.056	12544.000	0.104	12544.000	0.106	12544.000	0.130
12593.000	0.055	12593.000	0.104	12593.000	0.107	12593.000	0.132
12642.000	0.055	12642.000	0.104	12642.000	0.108	12642.000	0.132
12691.000	0.056	12691.000	0.105	12691.000	0.108	12691.000	0.132
12740.000	0.056	12740.000	0.105	12740.000	0.109	12740.000	0.133
12789.000	0.057	12789.000	0.105	12789.000	0.109	12789.000	0.133
12838.000	0.057	12838.000	0.106	12838.000	0.110	12838.000	0.134
12887.000	0.057	12887.000	0.106	12887.000	0.110	12887.000	0.134
12936.000	0.057	12936.000	0.106	12936.000	0.109	12936.000	0.135
12985.000	0.057	12985.000	0.106	12985.000	0.110	12985.000	0.136
13034.000	0.057	13034.000	0.107	13034.000	0.111	13034.000	0.136
13083.000	0.057	13083.000	0.108	13083.000	0.112	13083.000	0.137
13132.000	0.058	13132.000	0.108	13132.000	0.113	13132.000	0.137
13181.000	0.058	13181.000	0.109	13181.000	0.113	13181.000	0.137
13230.000	0.058	13230.000	0.108	13230.000	0.113	13230.000	0.138
13279.000	0.059	13279.000	0.110	13279.000	0.113	13279.000	0.139
13328.000	0.059	13328.000	0.109	13328.000	0.113	13328.000	0.139
13377.000	0.059	13377.000	0.110	13377.000	0.114	13377.000	0.140
13426.000	0.059	13426.000	0.111	13426.000	0.114	13426.000	0.140
13475.000	0.060	13475.000	0.111	13475.000	0.116	13475.000	0.141
13524.000	0.060	13524.000	0.111	13524.000	0.115	13524.000	0.141
13573.000	0.060	13573.000	0.112	13573.000	0.116	13573.000	0.141
13622.000	0.061	13622.000	0.112	13622.000	0.117	13622.000	0.142
13671.000	0.061	13671.000	0.113	13671.000	0.116	13671.000	0.143
13720.000	0.061	13720.000	0.113	13720.000	0.117	13720.000	0.143
13769.000	0.061	13769.000	0.113	13769.000	0.118	13769.000	0.143
13818.000	0.062	13818.000	0.113	13818.000	0.118	13818.000	0.145
13867.000	0.062	13867.000	0.114	13867.000	0.119	13867.000	0.145
13916.000	0.062	13916.000	0.116	13916.000	0.118	13916.000	0.146
13965.000	0.062	13965.000	0.115	13965.000	0.120	13965.000	0.146
14014.000	0.062	14014.000	0.116	14014.000	0.120	14014.000	0.146
14063.000	0.063	14063.000	0.116	14063.000	0.121	14063.000	0.147
14112.000	0.063	14112.000	0.117	14112.000	0.120	14112.000	0.146
14161.000	0.063	14161.000	0.117	14161.000	0.121	14161.000	0.148
14210.000	0.063	14210.000	0.118	14210.000	0.122	14210.000	0.148
14259.000	0.064	14259.000	0.117	14259.000	0.122	14259.000	0.148
14308.000	0.064	14308.000	0.118	14308.000	0.122	14308.000	0.149
14357.000	0.065	14357.000	0.119	14357.000	0.123	14357.000	0.150
14406.000	0.065	14406.000	0.119	14406.000	0.123	14406.000	0.150
14455.000	0.064	14455.000	0.119	14455.000	0.124	14455.000	0.151
14504.000	0.065	14504.000	0.120	14504.000	0.124	14504.000	0.151
14553.000	0.066	14553.000	0.120	14553.000	0.124	14553.000	0.152
14602.000	0.066	14602.000	0.120	14602.000	0.125	14602.000	0.152
14651.000	0.066	14651.000	0.121	14651.000	0.125	14651.000	0.151
14700.000	0.066	14700.000	0.122	14700.000	0.125	14700.000	0.153
14749.000	0.067	14749.000	0.121	14749.000	0.126	14749.000	0.153
14798.000	0.067	14798.000	0.122	14798.000	0.126	14798.000	0.153
14847.000	0.067	14847.000	0.122	14847.000	0.127	14847.000	0.155
14896.000	0.067	14896.000	0.123	14896.000	0.127	14896.000	0.155
14945.000	0.067	14945.000	0.123	14945.000	0.128	14945.000	0.155
14994.000	0.068	14994.000	0.123	14994.000	0.129	14994.000	0.155
15043.000	0.067	15043.000	0.124	15043.000	0.130	15043.000	0.156
15092.000	0.068	15092.000	0.124	15092.000	0.129	15092.000	0.157
15141.000	0.068	15141.000	0.125	15141.000	0.129	15141.000	0.156
15190.000	0.069	15190.000	0.125	15190.000	0.130	15190.000	0.158
15239.000	0.070	15239.000	0.126	15239.000	0.130	15239.000	0.158
15288.000	0.069	15288.000	0.126	15288.000	0.131	15288.000	0.159
15337.000	0.070	15337.000	0.126	15337.000	0.131	15337.000	0.158
15386.000	0.070	15386.000	0.127	15386.000	0.131	15386.000	0.159
15435.000	0.070	15435.000	0.127	15435.000	0.132	15435.000	0.159
15484.000	0.071	15484.000	0.128	15484.000	0.132	15484.000	0.162
15533.000	0.071	15533.000	0.128	15533.000	0.133	15533.000	0.162
15582.000	0.071	15582.000	0.128	15582.000	0.133	15582.000	0.162
15631.000	0.070	15631.000	0.129	15631.000	0.134	15631.000	0.161
15680.000	0.072	15680.000	0.128	15680.000	0.134	15680.000	0.163
15729.000	0.071	15729.000	0.130	15729.000	0.134	15729.000	0.163
15778.000	0.072	15778.000	0.129	15778.000	0.134	15778.000	0.164
15827.000	0.072	15827.000	0.131	15827.000	0.135	15827.000	0.164
15876.000	0.072	15876.000	0.130	15876.000	0.135	15876.000	0.165
15925.000	0.073	15925.000	0.131	15925.000	0.136	15925.000	0.165
15974.000	0.073	15974.000	0.131	15974.000	0.136	15974.000	0.166
16023.000	0.073	16023.000	0.132	16023.000	0.137	16023.000	0.166
16072.000	0.073	16072.000	0.132	16072.000	0.137	16072.000	0.167
16121.000	0.073	16121.000	0.132	16121.000	0.138	16121.000	0.167
16170.000	0.074	16170.000	0.132	16170.000	0.138	16170.000	0.167
16219.000	0.075	16219.000	0.133	16219.000	0.139	16219.000	0.168
16268.000	0.075	16268.000	0.134	16268.000	0.139	16268.000	0.169
16317.000	0.074	16317.000	0.134	16317.000	0.139	16317.000	0.169
16366.000	0.074	16366.000	0.134	16366.000	0.140	16366.000	0.169
16415.000	0.075	16415.000	0.135	16415.000	0.140	16415.000	0.169
16464.000	0.075	16464.000	0.135	16464.000	0.140	16464.000	0.170
16513.000	0.075	16513.000	0.136	16513.000	0.141	16513.000	0.171
16562.000	0.077	16562.000	0.135	16562.000	0.141	16562.000	0.171
16611.000	0.075	16611.000	0.136	16611.000	0.141	16611.000	0.172
16660.000	0.077	16660.000	0.136	16660.000	0.142	16660.000	0.172
16709.000	0.077	16709.000	0.137	16709.000	0.142	16709.000	0.172
16758.000	0.078	16758.000	0.137	16758.000	0.143	16758.000	0.173
16807.000	0.077	16807.000	0.138	16807.000	0.143	16807.000	0.174
16856.000	0.078	16856.000	0.138	16856.000	0.144	16856.000	0.175
16905.000	0.077	16905.000	0.138	16905.000	0.145	16905.000	0.174
16954.000	0.078	16954.000	0.139	16954.000	0.144	16954.000	0.176
17003.000	0.077	17003.000	0.140	17003.000	0.146	17003.000	0.176
17052.000	0.078	17052.000	0.140	17052.000	0.146	17052.000	0.176
17101.000	0.078	17101.000	0.139	17101.000	0.145	17101.000	0.176
17150.000	0.079	17150.000	0.141	17150.000	0.146	17150.000	0.177
17199.000	0.080	17199.000	0.141	17199.000	0.147	17199.000	0.177
17248.000	0.079	17248.000	0.141	17248.000	0.147	17248.000	0.178
17297.000	0.080	17297.000	0.141	17297.000	0.148	17297.000	0.178
17346.000	0.081	17346.000	0.142	17346.000	0.148	17346.000	0.178
17395.000	0.080	17395.000	0.142	17395.000	0.148	17395.000	0.179
17444.000	0.080	17444.000	0.142	17444.000	0.149	17444.000	0.181
17493.000	0.081	17493.000	0.143	17493.000	0.149	17493.000	0.180
17542.000	0.082	17542.000	0.143	17542.000	0.149	17542.000	0.181
17591.000	0.082	17591.000	0.143	17591.000	0.150	17591.000	0.181
17640.000	0.082	17640.000	0.143	17640.000	0.150	17640.000	0.182
17689.000	0.082	17689.000	0.144	17689.000	0.151	17689.000	0.182
17738.000	0.083	17738.000	0.145	17738.000	0.151	17738.000	0.183
17787.000	0.083	17787.000	0.145	17787.000	0.151	17787.000	0.183
17836.000	0.082	17836.000	0.145	17836.000	0.151	17836.000	0.183
17885.000	0.083	17885.000	0.146	17885.000	0.152	17885.000	0.184
17934.000	0.083	17934.000	0.147	17934.000	0.154	17934.000	0.185
17983.000	0.084	17983.000	0.146	17983.000	0.153	17983.000	0.185
							
							
							
