Batch	mads_t018.rre						
Evolution 600	161008						
Sample	Sample001	Sample	Sample002	Sample	sample003	Sample	Sample004
Data Mode	A	Data Mode	A	Data Mode	A	Data Mode	A
Smoothing	None	Smoothing	None	Smoothing	None	Smoothing	None
Date Collected	4/19/2010	Date Collected	4/19/2010	Date Collected	4/19/2010	Date Collected	4/19/2010
Time Collected	5:10:45PM	Time Collected	5:10:51PM	Time Collected	5:10:59PM	Time Collected	7:18:49PM
							
Substrate Conc.	1.8498 mmol/l	Substrate Conc.	3.6966 mmol/l	Substrate Conc.	5.5493 mmol/l	Substrate Conc.	7.3990 mmol/l
ss.sss	Value	ss.sss	Value	ss.sss	Value	ss.sss	Value
3969.000	0.006	3969.000	0.023	3969.000	0.028	3969.000	0.045
4018.000	0.007	4018.000	0.022	4018.000	0.029	4018.000	0.045
4067.000	0.006	4067.000	0.023	4067.000	0.028	4067.000	0.045
4116.000	0.006	4116.000	0.023	4116.000	0.028	4116.000	0.046
4165.000	0.006	4165.000	0.022	4165.000	0.028	4165.000	0.045
4214.000	0.007	4214.000	0.023	4214.000	0.029	4214.000	0.047
4263.000	0.006	4263.000	0.023	4263.000	0.029	4263.000	0.046
4312.000	0.007	4312.000	0.023	4312.000	0.029	4312.000	0.047
4361.000	0.007	4361.000	0.023	4361.000	0.029	4361.000	0.047
4410.000	0.007	4410.000	0.024	4410.000	0.029	4410.000	0.048
4459.000	0.007	4459.000	0.024	4459.000	0.029	4459.000	0.047
4508.000	0.007	4508.000	0.024	4508.000	0.030	4508.000	0.048
4557.000	0.008	4557.000	0.025	4557.000	0.030	4557.000	0.048
4606.000	0.007	4606.000	0.024	4606.000	0.030	4606.000	0.049
4655.000	0.007	4655.000	0.024	4655.000	0.030	4655.000	0.048
4704.000	0.007	4704.000	0.024	4704.000	0.031	4704.000	0.049
4753.000	0.007	4753.000	0.025	4753.000	0.031	4753.000	0.049
4802.000	0.008	4802.000	0.025	4802.000	0.031	4802.000	0.049
4851.000	0.009	4851.000	0.025	4851.000	0.032	4851.000	0.049
4900.000	0.008	4900.000	0.025	4900.000	0.032	4900.000	0.050
4949.000	0.008	4949.000	0.027	4949.000	0.033	4949.000	0.050
4998.000	0.008	4998.000	0.026	4998.000	0.032	4998.000	0.050
5047.000	0.009	5047.000	0.026	5047.000	0.034	5047.000	0.050
5096.000	0.008	5096.000	0.026	5096.000	0.033	5096.000	0.051
5145.000	0.009	5145.000	0.026	5145.000	0.033	5145.000	0.051
5194.000	0.010	5194.000	0.026	5194.000	0.033	5194.000	0.052
5243.000	0.008	5243.000	0.027	5243.000	0.033	5243.000	0.052
5292.000	0.009	5292.000	0.027	5292.000	0.034	5292.000	0.052
5341.000	0.009	5341.000	0.027	5341.000	0.034	5341.000	0.052
5390.000	0.010	5390.000	0.028	5390.000	0.034	5390.000	0.052
5439.000	0.010	5439.000	0.027	5439.000	0.035	5439.000	0.053
5488.000	0.010	5488.000	0.028	5488.000	0.036	5488.000	0.053
5537.000	0.010	5537.000	0.027	5537.000	0.036	5537.000	0.053
5586.000	0.010	5586.000	0.028	5586.000	0.037	5586.000	0.054
5635.000	0.011	5635.000	0.028	5635.000	0.036	5635.000	0.054
5684.000	0.010	5684.000	0.029	5684.000	0.036	5684.000	0.054
5733.000	0.010	5733.000	0.029	5733.000	0.036	5733.000	0.054
5782.000	0.010	5782.000	0.029	5782.000	0.037	5782.000	0.055
5831.000	0.011	5831.000	0.030	5831.000	0.038	5831.000	0.055
5880.000	0.011	5880.000	0.030	5880.000	0.037	5880.000	0.055
5929.000	0.010	5929.000	0.030	5929.000	0.037	5929.000	0.055
5978.000	0.011	5978.000	0.030	5978.000	0.038	5978.000	0.056
6027.000	0.011	6027.000	0.030	6027.000	0.038	6027.000	0.056
6076.000	0.011	6076.000	0.030	6076.000	0.038	6076.000	0.056
6125.000	0.012	6125.000	0.029	6125.000	0.038	6125.000	0.057
6174.000	0.011	6174.000	0.030	6174.000	0.039	6174.000	0.057
6223.000	0.012	6223.000	0.031	6223.000	0.039	6223.000	0.057
6272.000	0.012	6272.000	0.031	6272.000	0.040	6272.000	0.057
6321.000	0.011	6321.000	0.032	6321.000	0.039	6321.000	0.058
6370.000	0.012	6370.000	0.031	6370.000	0.040	6370.000	0.058
6419.000	0.013	6419.000	0.032	6419.000	0.040	6419.000	0.058
6468.000	0.012	6468.000	0.031	6468.000	0.040	6468.000	0.059
6517.000	0.012	6517.000	0.032	6517.000	0.040	6517.000	0.059
6566.000	0.012	6566.000	0.032	6566.000	0.041	6566.000	0.059
6615.000	0.013	6615.000	0.033	6615.000	0.041	6615.000	0.059
6664.000	0.013	6664.000	0.033	6664.000	0.041	6664.000	0.060
6713.000	0.014	6713.000	0.033	6713.000	0.041	6713.000	0.059
6762.000	0.013	6762.000	0.033	6762.000	0.042	6762.000	0.060
6811.000	0.014	6811.000	0.033	6811.000	0.042	6811.000	0.060
6860.000	0.013	6860.000	0.033	6860.000	0.042	6860.000	0.061
6909.000	0.013	6909.000	0.034	6909.000	0.042	6909.000	0.061
6958.000	0.014	6958.000	0.033	6958.000	0.043	6958.000	0.061
7007.000	0.013	7007.000	0.034	7007.000	0.043	7007.000	0.062
7056.000	0.014	7056.000	0.034	7056.000	0.043	7056.000	0.062
7105.000	0.014	7105.000	0.034	7105.000	0.043	7105.000	0.062
7154.000	0.014	7154.000	0.035	7154.000	0.043	7154.000	0.062
7203.000	0.014	7203.000	0.034	7203.000	0.045	7203.000	0.063
7252.000	0.014	7252.000	0.034	7252.000	0.044	7252.000	0.062
7301.000	0.015	7301.000	0.035	7301.000	0.044	7301.000	0.063
7350.000	0.015	7350.000	0.034	7350.000	0.045	7350.000	0.064
7399.000	0.015	7399.000	0.035	7399.000	0.045	7399.000	0.064
7448.000	0.015	7448.000	0.035	7448.000	0.046	7448.000	0.065
7497.000	0.016	7497.000	0.035	7497.000	0.045	7497.000	0.065
7546.000	0.015	7546.000	0.035	7546.000	0.046	7546.000	0.065
7595.000	0.016	7595.000	0.036	7595.000	0.046	7595.000	0.065
7644.000	0.015	7644.000	0.036	7644.000	0.046	7644.000	0.066
							
							
							
