Batch	mads_t015.rre						
Evolution 600	161008						
Sample	Sample001	Sample	Sample002	Sample	sample003	Sample	Sample004
2744.000	0.057	2744.000	0.077	2744.000	0.114	2744.000	0.164
2793.000	0.058	2793.000	0.078	2793.000	0.117	2793.000	0.166
2842.000	0.059	2842.000	0.080	2842.000	0.117	2842.000	0.169
2891.000	0.060	2891.000	0.081	2891.000	0.119	2891.000	0.171
2940.000	0.061	2940.000	0.082	2940.000	0.120	2940.000	0.172
2989.000	0.062	2989.000	0.084	2989.000	0.122	2989.000	0.173
3038.000	0.063	3038.000	0.084	3038.000	0.124	3038.000	0.175
3087.000	0.064	3087.000	0.085	3087.000	0.125	3087.000	0.177
3136.000	0.065	3136.000	0.086	3136.000	0.127	3136.000	0.179
3185.000	0.066	3185.000	0.088	3185.000	0.129	3185.000	0.180
3234.000	0.068	3234.000	0.089	3234.000	0.129	3234.000	0.183
3283.000	0.069	3283.000	0.090	3283.000	0.131	3283.000	0.184
3332.000	0.069	3332.000	0.091	3332.000	0.133	3332.000	0.186
3381.000	0.071	3381.000	0.092	3381.000	0.134	3381.000	0.188
3430.000	0.071	3430.000	0.092	3430.000	0.135	3430.000	0.191
3479.000	0.073	3479.000	0.094	3479.000	0.137	3479.000	0.193
3528.000	0.074	3528.000	0.096	3528.000	0.138	3528.000	0.194
3577.000	0.075	3577.000	0.096	3577.000	0.140	3577.000	0.197
3626.000	0.075	3626.000	0.097	3626.000	0.141	3626.000	0.198
3675.000	0.077	3675.000	0.100	3675.000	0.143	3675.000	0.200
3724.000	0.078	3724.000	0.100	3724.000	0.144	3724.000	0.202
3773.000	0.079	3773.000	0.102	3773.000	0.146	3773.000	0.204
3822.000	0.080	3822.000	0.102	3822.000	0.146	3822.000	0.207
3871.000	0.080	3871.000	0.103	3871.000	0.148	3871.000	0.207
3920.000	0.081	3920.000	0.104	3920.000	0.150	3920.000	0.210
3969.000	0.082	3969.000	0.105	3969.000	0.151	3969.000	0.212
4018.000	0.083	4018.000	0.106	4018.000	0.152	4018.000	0.213
4067.000	0.085	4067.000	0.107	4067.000	0.154	4067.000	0.215
4116.000	0.086	4116.000	0.109	4116.000	0.155	4116.000	0.216
4165.000	0.086	4165.000	0.110	4165.000	0.157	4165.000	0.218
4214.000	0.088	4214.000	0.111	4214.000	0.158	4214.000	0.221
4263.000	0.089	4263.000	0.112	4263.000	0.160	4263.000	0.222
4312.000	0.090	4312.000	0.113	4312.000	0.161	4312.000	0.225
4361.000	0.090	4361.000	0.114	4361.000	0.163	4361.000	0.226
4410.000	0.091	4410.000	0.115	4410.000	0.164	4410.000	0.228
4459.000	0.092	4459.000	0.116	4459.000	0.165	4459.000	0.230
4508.000	0.094	4508.000	0.117	4508.000	0.167	4508.000	0.231
4557.000	0.094	4557.000	0.118	4557.000	0.168	4557.000	0.233
4606.000	0.096	4606.000	0.120	4606.000	0.170	4606.000	0.235
4655.000	0.096	4655.000	0.120	4655.000	0.171	4655.000	0.237
4704.000	0.098	4704.000	0.121	4704.000	0.171	4704.000	0.239
4753.000	0.099	4753.000	0.122	4753.000	0.173	4753.000	0.240
4802.000	0.099	4802.000	0.123	4802.000	0.174	4802.000	0.242
4851.000	0.100	4851.000	0.125	4851.000	0.176	4851.000	0.244
4900.000	0.102	4900.000	0.125	4900.000	0.178	4900.000	0.246
4949.000	0.103	4949.000	0.126	4949.000	0.179	4949.000	0.247
4998.000	0.103	4998.000	0.127	4998.000	0.180	4998.000	0.249
5047.000	0.105	5047.000	0.129	5047.000	0.181	5047.000	0.251
5096.000	0.105	5096.000	0.129	5096.000	0.183	5096.000	0.253
5145.000	0.106	5145.000	0.130	5145.000	0.184	5145.000	0.254
5194.000	0.107	5194.000	0.131	5194.000	0.185	5194.000	0.257
5243.000	0.108	5243.000	0.133	5243.000	0.187	5243.000	0.257
5292.000	0.108	5292.000	0.134	5292.000	0.188	5292.000	0.260
5341.000	0.110	5341.000	0.135	5341.000	0.190	5341.000	0.261
5390.000	0.110	5390.000	0.135	5390.000	0.190	5390.000	0.263
5439.000	0.111	5439.000	0.136	5439.000	0.192	5439.000	0.265
5488.000	0.113	5488.000	0.138	5488.000	0.194	5488.000	0.267
5537.000	0.114	5537.000	0.138	5537.000	0.195	5537.000	0.269
5586.000	0.114	5586.000	0.140	5586.000	0.197	5586.000	0.270
5635.000	0.116	5635.000	0.140	5635.000	0.198	5635.000	0.273
5684.000	0.116	5684.000	0.142	5684.000	0.199	5684.000	0.274
5733.000	0.118	5733.000	0.143	5733.000	0.200	5733.000	0.275
5782.000	0.118	5782.000	0.144	5782.000	0.202	5782.000	0.277
5831.000	0.120	5831.000	0.145	5831.000	0.204	5831.000	0.278
5880.000	0.121	5880.000	0.145	5880.000	0.204	5880.000	0.279
5929.000	0.121	5929.000	0.147	5929.000	0.205	5929.000	0.282
5978.000	0.122	5978.000	0.148	5978.000	0.206	5978.000	0.284
6027.000	0.123	6027.000	0.148	6027.000	0.208	6027.000	0.286
6076.000	0.123	6076.000	0.150	6076.000	0.209	6076.000	0.287
6125.000	0.125	6125.000	0.150	6125.000	0.211	6125.000	0.289
6174.000	0.125	6174.000	0.151	6174.000	0.212	6174.000	0.291
6223.000	0.126	6223.000	0.152	6223.000	0.214	6223.000	0.292
6272.000	0.127	6272.000	0.154	6272.000	0.214	6272.000	0.294
6321.000	0.128	6321.000	0.154				
							
							
							
