Batch	mads_t002.rre						
Evolution 600	161008						
Sample	Sample001	Sample	Sample002	Sample	Sample003	Sample	Sample004
Data Mode	A	Data Mode	A	Data Mode	A	Data Mode	A
Smoothing	None	Smoothing	None	Smoothing	None	Smoothing	None
Date Collected	4/8/2010	Date Collected	4/8/2010	Date Collected	4/8/2010	Date Collected	4/8/2010
Time Collected	6:43:40PM	Time Collected	6:43:47PM	Time Collected	6:43:54PM	Time Collected	6:44:01PM
							
Substrate Conc.	1.5199 mmol/l	Substrate Conc.	3.0397 mmol/l	Substrate Conc.	4.5596 mmol/l		
ss.sss	Value	ss.sss	Value	ss.sss	Value	ss.sss	Value
10976.000	0.015	10976.000	0.035	10976.000	0.073	10976.000	0.059
11025.000	0.015	11025.000	0.035	11025.000	0.073	11025.000	0.060
11074.000	0.016	11074.000	0.035	11074.000	0.073	11074.000	0.060
11123.000	0.016	11123.000	0.035	11123.000	0.073	11123.000	0.061
11172.000	0.016	11172.000	0.036	11172.000	0.073	11172.000	0.061
11221.000	0.016	11221.000	0.036	11221.000	0.074	11221.000	0.061
11270.000	0.016	11270.000	0.036	11270.000	0.073	11270.000	0.061
11319.000	0.016	11319.000	0.036	11319.000	0.074	11319.000	0.062
11368.000	0.016	11368.000	0.036	11368.000	0.074	11368.000	0.061
11417.000	0.016	11417.000	0.036	11417.000	0.074	11417.000	0.063
11466.000	0.016	11466.000	0.036	11466.000	0.074	11466.000	0.063
11515.000	0.016	11515.000	0.036	11515.000	0.074	11515.000	0.063
11564.000	0.016	11564.000	0.037	11564.000	0.074	11564.000	0.063
11613.000	0.017	11613.000	0.037	11613.000	0.074	11613.000	0.063
11662.000	0.016	11662.000	0.037	11662.000	0.074	11662.000	0.063
11711.000	0.017	11711.000	0.037	11711.000	0.075	11711.000	0.064
11760.000	0.016	11760.000	0.037	11760.000	0.075	11760.000	0.063
11809.000	0.016	11809.000	0.037	11809.000	0.075	11809.000	0.064
11858.000	0.016	11858.000	0.037	11858.000	0.075	11858.000	0.065
11907.000	0.017	11907.000	0.037	11907.000	0.075	11907.000	0.064
11956.000	0.016	11956.000	0.038	11956.000	0.075	11956.000	0.064
12005.000	0.016	12005.000	0.038	12005.000	0.076	12005.000	0.065
12054.000	0.017	12054.000	0.038	12054.000	0.076	12054.000	0.065
12103.000	0.018	12103.000	0.039	12103.000	0.076	12103.000	0.065
12152.000	0.017	12152.000	0.039	12152.000	0.077	12152.000	0.066
12201.000	0.017	12201.000	0.039	12201.000	0.076	12201.000	0.066
12250.000	0.018	12250.000	0.039	12250.000	0.076	12250.000	0.066
12299.000	0.017	12299.000	0.039	12299.000	0.076	12299.000	0.066
12348.000	0.017	12348.000	0.039	12348.000	0.077	12348.000	0.066
12397.000	0.018	12397.000	0.039	12397.000	0.077	12397.000	0.067
12446.000	0.018	12446.000	0.040	12446.000	0.076	12446.000	0.067
12495.000	0.018	12495.000	0.039	12495.000	0.076	12495.000	0.067
12544.000	0.018	12544.000	0.040	12544.000	0.076	12544.000	0.068
12593.000	0.018	12593.000	0.040	12593.000	0.077	12593.000	0.068
12642.000	0.018	12642.000	0.040	12642.000	0.077	12642.000	0.068
12691.000	0.018	12691.000	0.040	12691.000	0.077	12691.000	0.068
12740.000	0.018	12740.000	0.040	12740.000	0.078	12740.000	0.068
12789.000	0.018	12789.000	0.041	12789.000	0.078	12789.000	0.069
12838.000	0.018	12838.000	0.041	12838.000	0.078	12838.000	0.069
12887.000	0.019	12887.000	0.041	12887.000	0.078	12887.000	0.070
12936.000	0.018	12936.000	0.041	12936.000	0.078	12936.000	0.070
